tipo,id,nome,destino,status,obs
arquivo,1hLFR5EZWVUOi4rS9gMvkynudDLjUekFk,DECRETO Nº 57.536 DE 15 DE DEZEMBRO DE 2016 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1vJxueY0EQljJXYbFmYEVUwfIfJUvjSgc,DECRETO Nº 57.565 DE 27 DE DEZEMBRO DE 2016 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,13ejOZxiVBL5CsLbJ8AagcEP0zeCubesl,DECRETO Nº 57.770 DE 3 DE JULHO DE 2017 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1USVfYQgBZ3q3nmXdDyZmcYck1RQ9wDRj,DECRETO Nº 57.776 DE 7 DE JULHO DE 2017 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1LZWeHQeNOVnv2SonFbA931_98pJMl2pQ,DECRETO Nº 58.028 DE 11 DE DEZEMBRO DE 2017 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1cbyfF-eRsgMZdzfPruMXkBKoe_-fDTcQ,DECRETO Nº 58.094 DE 21 DE FEVEREIRO DE 2018 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1QpzghHXhuXTcDY_FhzasyGLuhQvbPaVa,DECRETO Nº 58.176 DE 3 DE ABRIL DE 2018 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1sP4PPjXg2P0SISeAilJtbCpkVXLR7Zk8,DECRETO Nº 58.592 de 27 de Dezembro de 2018.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1zCjN_PtAyiVG6w3rFGar_XoH1jCytJqT,DECRETO Nº 58.707 DE 8 DE ABRIL DE 2019 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1nRlg9QQOIhDf5JFR33Qwo4bJR2U55qzL,DECRETO Nº 58.955 DE 20 DE SETEMBRO DE 2019 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1p-3BdWwkmA0V2kTmR-R98f2zq1KCqaNQ,DECRETO Nº 59.163 DE 27 DE DEZEMBRO DE 2019 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1lfqvnfC8mG_fFJhdk0u_FMNwqCjFLT1b,DECRETO Nº 59.164 DE 27 DE DEZEMBRO DE 2019 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1kJOU1pq-OEzwdj0p5FUUC-llE_0MltkT,DECRETO Nº 59.671 DE 7 DE AGOSTO DE 2020 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1sxEJFp35kRHUtRNQAKDgbmncywSPsnsC,DECRETO Nº 59.886 DE 4 DE NOVEMBRO DE 2020 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1gc737AIUz31BK5xu_FOtI0WPxiLGhR1c,DECRETO Nº 60.581 DE 27 DE SETEMBRO DE 2021 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1O9xarXPHT1EbPJUxMyOpkYf4DjKSSJpo,DECRETO Nº 60.939 DE 23 DE DEZEMBRO DE 2021 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1lk_nv-Ksa-LYLZ4k8eoQC2FstySQW_JK,DECRETO Nº 60.939 de 23 de Dezembro de 2021.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1uPBliLcqm0tLc4rSVt_WQBKtAdxNJ-BK,DECRETO Nº 61.137 DE 10 DE MARÇO DE 2022 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1JTAOjP6OrBhZjFuXh9jgWzmONzY8j0KC,DECRETO Nº 61.218 DE 6 DE ABRIL DE 2022 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1NaejVn7PWGPYRaMyx43tjn51GpNV9lLL,DECRETO Nº 62.175 DE 24 DE FEVEREIRO DE 2023 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1fD7wIU7bRBXDhoCUw4hhU-pPCq47HIEx,DECRETO Nº 63.423 DE 21 DE MAIO DE 2024 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1PUq3IVyY9vDBvJk2LPVWQELIGUXcBSPW,DECRETO Nº 63.437 DE 23 DE MAIO DE 2024 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1R0cxJDEUYQI3OoIxv9wYEexcGYNOb7Qy,DECRETO Nº 63.504 DE 14 DE JUNHO DE 2024 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1qDGqUnJ4wQYmEMrpWLqPzY0so8qiilB4,DECRETO Nº 63.698 DE 27 DE AGOSTO DE 2024 « Catálogo de Legislação Municipal - Copia.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1rt_LEy7INQmohKFvcTpfmqZPE9bfbHnz,DECRETO Nº 63.698 DE 27 DE AGOSTO DE 2024 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,19HZwxFWXs12CImZxpWHw-PQmKnt_6ctB,DECRETO Nº 63.698 de 27 de Agosto de 2024.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1nN-ZQkSpGQPS3jUHoCV_-htldsN1s13t,DECRETO Nº 63.728 DE 10 DE SETEMBRO DE 2024 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1qONx6VZ5LZ13DxLEUqIp_K0RtDNz4iKz,DECRETO Nº 63.999 DE 30 DE DEZEMBRO DE 2024 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1grkJi7cprZ6hO7wuaajxuczgNksGsogN,DECRETO Nº 64.018 DE 30 DE JANEIRO DE 2025 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1kEyFmkI_08vuDnIpmM9UjaQYa5rB0E2V,INSTRUÇÃO NORMATIVA SECRETARIA MUNICIPAL DA FAZENDA - SF_SUREM Nº 10 DE 4 DE DEZEMBRO DE 2019 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1t3mMUiNvGmgJMaKOrSvO_ciSQQiZw3K6,INSTRUÇÃO NORMATIVA SECRETARIA MUNICIPAL DA FAZENDA - SF_SUREM Nº 14 DE 18 DE DEZEMBRO DE 2020 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1M1_6mMjV7IsYWXSt-4xSf7Pn0tNrl8Mh,INSTRUÇÃO NORMATIVA SECRETARIA MUNICIPAL DA FAZENDA - SF_SUREM Nº 2 DE 10 DE MARÇO DE 2020 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1UyAIgcDL-mCoptCc7lfkGqdsZaV1Knzg,INSTRUÇÃO NORMATIVA SECRETARIA MUNICIPAL DE LICENCIAMENTO - SEL Nº 6 DE 4 DE DEZEMBRO DE 2020 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1HXYX0i3UXRFVYK1AuBNAaWO-bUPW9zs0,Portaria CAT 15 de 2003.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,15gsiCqILtwH8-nG3IuA-eqXpg2vXJn8W,PORTARIA SECRETARIA MUNICIPAL DE COORDENAÇÃO DAS SUBPREFEITURAS - SMSP Nº 20 DE 3 DE MAIO DE 2016 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1voo0ZYEdgNLR55vBaQa5IVWyfX6XYWcY,PORTARIA SECRETARIA MUNICIPAL DE LICENCIAMENTO - SEL Nº 1 DE 8 DE JANEIRO DE 2020 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1izK9BSgEyfrqwk6lWBlAPhwRYanyuX3_,PORTARIA SECRETARIA MUNICIPAL DE LICENCIAMENTO - SEL Nº 15 DE 2 DE MAIO DE 2016 « Catálogo de Legislação Municipal.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1yjYHBnrliWwbbQ8NTMIQe4p2JkO6TuKJ,Resolucao 04 CONSPRESP 2023 - MAPA.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1FWmrt0H7HOZPrrYZ3fPCZ7Pft8Cdekjb,Resolucao 04 CONSPRESP 2023.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1wtiIZEefkc9INY4xYx287Fe6yvqjCiyD,Resolucao 07-23_Quadro I.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1TbKRJBdxv2HvzdcsMmOfOOzCNWlRtpkE,Resolucao 07-23_Quadro II.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1SIdZHRjL0SKcGW139JTyJOCqfFePP20E,Resolucao 07-23_Quadro III.pdf,02 — Leis & Jurisprudência/2.5 Infralegal,PLANEJADO,
arquivo,1_NbWz_JixDrx5UDFeBqsvf1jjIU3rCLS,20240000801524.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1Vwdtm0g1r3yahagPc0rnG3sEEneXjnxF,20250000963993.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1rZeHvz8kRyk7lNvg331xvLADf6UrNuPc,20260000280408.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1cPc6M4WL1urOV1zx4C4vLcIfxBh0ggbC,20260000519522.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1GSI1S31O1kQA9RH076yPMMTbuM5tNBFm,20260603091339371.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1PaMRCIwAHR21iAZ_N4NQUKSHZAEXUKth,ACORDAO_ADI_2187640_ARCO_PINHEIROS.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1qKL23LHQGfeqieLFYXu2x57Bnj-9jnrm,ACORDAO_TJSP_1025594-05.2021.8.26.0053.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,14tHqV92dfiCpq4yVQr9l-ZLmE-LiVSAG,ACORDAO_TJSP_1053798-54.2024.8.26.0053.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1-qP0GoU77rVb8JWyCCUxpQQNNKRu3_fp,ACORDAO_TJSP_1054600-28.2019.8.26.0053.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1-VwgpSe3vBbBIvcwr2_3ueoJJfCk_NDK,ACORDAO_TJSP_1509864-53.2016.8.26.0090_AC.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1s7cF_Be2Xj-bsoc2AhUa-qA0fLoD8AkB,ACORDAO_TJSP_1509864-53.2016.8.26.0090_ED.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1Ryrhndyq1KjLPh-GWl6BMnkYqj9oW9rJ,ACORDAO_TJSP_1568276-30.2023.8.26.0090.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1TDEHG0izHjQxqd6lKv-DEojMYMf7q74U,ACORDAO_TJSP_2390222-33.2025.8.26.0000.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,10qFNSG_PvePPeIGt43D2uaCDH3bOp-K0,ACORDAO_TJSP_2390222-33.2025.8.26.0000_AI.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1DhrwqlvfIRLOvF0eADTVGkhr8DaKfDSr,ACORDAO_TJSP_2390222-33.2025.8.26.0000_ED.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1EAoYVJRBp4EfqYtvHTbdDtvP-Mhr3L5s,ARE_1216078_Acordao_Tema1062_STF.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,15MZf-TB7tfLZokrJ-JHYM7nNHbjKVsa2,ARQUIP _ DOSP - 097088730 - Lei.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1cfD8qXsbhrF8K0rfvmqzJv-afnyFrpYT,ARQUIP _ DOSP - 107504220 - Lei.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,13X9l_5SmJSBqAmkOvlEZVDElYV2pbwnQ,ARQUIP _ DOSP - 155292571 - Decisão.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1hqUzM2g711wKWJifI-B83S8tJFc_8UG-,ARQUIP _ DOSP - 156981397 - Decisão.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1ZwsVFcClncSUaYLCQSDc1u0fX2m8unDY,Jurisprudência do STF sobre IPTU nos contratos de concessão de serviços públicos.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1hui8FLA3hp5eCCCshJWnLnnDHuXkD4pd,NSCGJ_TOMO_II_NORMAL.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1Q0ayDWtqS8PDaOpAzI1BmcA8a0vo-Ocu,RESP-1949182-2025-03-19.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1700LFO3nSSADQxLorQrL7utMTBaroPdp,STF vai reiniciar caso de IPTU sobre imóveis de serviço essencial.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1jWoePqwVaOvpPsHb5PdFDgQ3SNr-4209,stf-sumula-539 (1).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1LqHz7kHG-SyqEh4R795mQoQXBUL1FDoH,stf-sumula-539 (2).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1B4qqNtC1R6hUjgj1Ilc-Xhbp_FM145Lz,stf-sumula-539 (3).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1FMH9asZA-sGC2Wkr0aORvGRhvAXRJ_0C,stf-sumula-539 (4).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1c9sDXAUsHHWjd-Z01vVmmKyHDl5zxqqf,stf-sumula-539 (5).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1L16ZacFYfv4_ABclZe64zOj761m_PK9d,stf-sumula-539.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1kTZFvh7M57bN8aCavgEYTKPJQy0xOwqa,stf-sumula-589 (1).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1D28Od_TpjJa31RJb9kyHYlPb2ULyytXC,stf-sumula-589 (2).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1jojd4A3qvF0qSnw1KBZ318mt8csLjNc6,stf-sumula-589.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1GD9PH2cL9wIm1bMUgjlymQCpHYUdBkS3,stf-sumula-668 (1).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,13pyQ0xKDyphWlSJCBBhktxAlCGssjdIb,stf-sumula-668 (2).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1UUH5feKumfLjaRHNVXuuJ5iWSu98omRH,stf-sumula-668.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1y-DTBpeX6qHq4cfLbS822pRhLNYWQUMz,stf-sumula-670 (1).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,14Nq6I2YlHrQbUtmTTG2QHDKp7gdeBtvN,stf-sumula-670 (2).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1I6msIG4xWfhKgJFSG2VMp5kU2p1Ms770,stf-sumula-670.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1bEBJrLDRgnNcR-lGkBq23n1eF1-XNBLM,stf-sumula-724 (1).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,18DHBwgqGrAaxsj9l09x5nuqFl6gvpZwH,stf-sumula-724 (2).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1zJXKwtR3mTjuzR06CW78FYO9kod4i4lt,stf-sumula-724.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1vfi39m0QNpBV7NxboRGChtHhAUM-ymVI,stf-sv-19 (1).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,11ZDVwqRPxVk6yPLFCM0GYib1ubLW2587,stf-sv-19 (2).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1DyRduyd8wLTGtrVdJRH_B3hW5RVxGPuv,stf-sv-19.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,12yID6_KDzJ4N83B0pCXjOWC8KSHy7T0F,stf-tema-1020 (1).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,185aNsrl-imv65InLqilRtVSKjm3MCJkQ,stf-tema-1020 (2).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1CabM7_WkIMQpAOQY8vp9cctE5KCRTyOC,stf-tema-1020.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1yNTpkrckg7JjwwhSku5R-syW0bUKlCOH,stf-tema-1084 (1).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1bnw3318xqRO870YRmk_y9ZLTC0alyojz,stf-tema-1084 (2).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,13y1InqQDm4sabuFFdm-X2WYKyXmM5ekE,stf-tema-1084.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1XNoWqGwVQywCT73FxPBAjZNLX8TgL2o9,stf-tema-155 (1).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1594U0HVb7XEmvA4TIO9-qShC6kqlxayS,stf-tema-155 (2).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1kR1qbgvn8xi5gDSXcy69FTdSvNIaBUSp,stf-tema-155.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1sxwpkwv9Zyjm8mVKzdTwzEoF3eBdgZgB,stf-tema-523 (1).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1K53ehPuflJIUqPrGLRq9vdFyKk_YGJeP,stf-tema-523 (2).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1I8hJa-p6LejAxMdzcS3zwuekaX5g1VLW,stf-tema-523.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1lJcApFuMJM1m8Dxhe9qc4lVdo25qcVVi,stf-tema-94 (1).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,11IbxLz-nUiol2qhZbXPbF4C-_Dwvl4Y4,stf-tema-94 (2).txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1PbLdXi4Yg1jZIHJ0R_rtK99IxoyotI0k,stf-tema-94.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1ED-kDue-Cc3fECCZAPWakoFqqWacC-mn,STJ - Precedentes Qualificados.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1cOFKubKC3PEePzO-tAbrHB-6ccjVA8yZ,stj-resp-1112646.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1bX1m_2jP0-fupWCwZUd8SCa8jYIIaSp0,stj-resp-1130545.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1qhx8x8hFHsjsSVFrEtAL2IrMAcHHVYZ8,stj-resp-1202136.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,15oPSue6cBDY1J0aafZ3E4eSmtp6i-uQK,stj-resp-1645832.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,19rf0bvgRUPA-12F5qGKLxLNhdK0KKSH6,stj-resp-1658054.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,10ey-SpZM4usfc_eZHd4qxKt-MqRuGdIr,stj-revista-sumulas-2010_11_capSumula160.pdf,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1DgHWFolqVY7PW_f5l8nH_fwwea__c4H8,stj-sumula-314.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1f_MhNua3iayhYldeKkupn7jMm-lQNv6I,stj-sumula-392.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1NTrU8aaRPqCmj66rRVb3ose6IhZCEVII,stj-sumula-393.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1iBpmCnBJOYp_y0JxmpyYAdOzMttnX5XB,stj-sumula-397.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1pvR82OftqEem5UUR7tzjhR_uIDXX55g1,stj-sumula-399.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1H78eGfdDxqZWnaovVOT5Ti-iOF1ZOm6R,stj-sumula-409.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1hsghLM4xRzDsK6TwQSAUQBGuB_bReY4J,stj-sumula-481.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1Z0-VXpyI2N75p5AX5M29x00d29QhJgYj,stj-sumula-614.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1ILg9qx3rhXYihnmmnbXAPaNz41SePXm2,stj-sumula-626.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,19J8rR3GTN55AruHAoBQt1i_6B5aE6Kvo,Sumulas_Vinculantes_19_41_52_e_Tema_1062_STF.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,16Q5FSGl-OM09k5A_98ZcVHxoyZscZC9d,Sumulas_Vinculantes_CMT_1_a_8.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1z49IkXUTzifn3VCGJ_k-ETVmTm9MZsdi,Sumulas_Vinculantes_CMT_nos_1_a_8.txt,02 — Leis & Jurisprudência/2.6 Jurisprudência,PLANEJADO,
arquivo,1WW_dVnNADWdPYNAX-81NKnucpcx_mzu-,1-QUADRO_1_FINAL.docx,02 — Leis & Jurisprudência/2.7 Doutrina-Estudos-Avaliação,PLANEJADO,
arquivo,1FG9_7EC7DHvALkAQ_sYM2VSYEkiXtmy2,10-QUADRO_4A_FINAL.docx,02 — Leis & Jurisprudência/2.7 Doutrina-Estudos-Avaliação,PLANEJADO,
arquivo,1j5PXBpbEx-SJxDR0cN5XGmOb34ioB0FC,11-QUADRO_4B_FINAL.docx,02 — Leis & Jurisprudência/2.7 Doutrina-Estudos-Avaliação,PLANEJADO,
arquivo,1u6502vRLHyZDRjl5DZW6JEip8eH2aVt6,12-QUADRO_5_FINAL.doc,02 — Leis & Jurisprudência/2.7 Doutrina-Estudos-Avaliação,PLANEJADO,
arquivo,1Wau0Qz12UhHBLm_fmy1ol6ioKaAyWTqN,2-QUADRO_2_FINAL.docx,02 — Leis & Jurisprudência/2.7 Doutrina-Estudos-Avaliação,PLANEJADO,
arquivo,1mqyX_tuiTfzdaT7t_gjG7aDlzKPxIIjz,2020_dis_mpfreire.pdf,02 — Leis & Jurisprudência/2.7 Doutrina-Estudos-Avaliação,PLANEJADO,
arquivo,1qIhCeMImfdCRgLv8-DAm2Q2agrhA7gFU,3-QUADRO_2A_FINAL.docx,02 — Leis & Jurisprudência/2.7 Doutrina-Estudos-Avaliação,PLANEJADO,
arquivo,1pab3rLbqDIiEj_pY3g_M0empWKHJMCp9,4-QUADRO_2B_FINAL.docx,02 — Leis & Jurisprudência/2.7 Doutrina-Estudos-Avaliação,PLANEJADO,
arquivo,1BLXCfEqxsVKQcpwVC2d2wYRKCcgOUz7u,5-QUADRO_3_FINAL.docx,02 — Leis & Jurisprudência/2.7 Doutrina-Estudos-Avaliação,PLANEJADO,
arquivo,1R0xx8b7jKgfUdfjULVTh3S4ZXgxBjHFi,6-QUADRO_3A_FINAL.docx,02 — Leis & Jurisprudência/2.7 Doutrina-Estudos-Avaliação,PLANEJADO,
arquivo,1XyZGg9aM2Dgn7yznDf2Hd5a7E0cIJV_I,7-QUADRO_3B_FINAL.doc,02 — Leis & Jurisprudência/2.7 Doutrina-Estudos-Avaliação,PLANEJADO,
arquivo,1q14btLjd5ZI7YriuNY3DFW7x4ayd-7OE,8-QUADRO_3C_FINAL.doc,02 — Leis & Jurisprudência/2.7 Doutrina-Estudos-Avaliação,PLANEJADO,
arquivo,1BcjrwFcR-a45RVoA3cs-RUTOdbcX4HbE,9-QUADRO_4_FINAL.doc,02 — Leis & Jurisprudência/2.7 Doutrina-Estudos-Avaliação,PLANEJADO,
arquivo,1PSw0EHD-L6A-0eOiMo8Wjbuzo3aBf9pD,A inconstitucionalidade do IPTU de Salvador _ Jusbrasil.pdf,02 — Leis & Jurisprudência/2.7 Doutrina-Estudos-Avaliação,PLANEJADO,
