sql_mestre,x,y,epsg,status
0370340041,332498.5922642857,7390802.956742856,31983,ok
0370340042,332503.41605625,7390803.2985125,31983,ok
0370340043,332508.3751461539,7390805.645146153,31983,ok
0370340044,332512.13348181825,7390810.872527272,31983,ok
0370340045,332519.06077333336,7390808.880046667,31983,ok
0370340046,332526.866323077,7390811.642576923,31983,ok
0370340047,332530.4721133333,7390815.628173334,31983,ok
0370340048,332534.50669285713,7390818.485742857,31983,ok
0370340049,332537.31217000005,7390824.7128800005,31983,ok
0370340050,332544.3494714286,7390821.625349999,31983,ok
0370340051,332549.17674,7390828.102160001,31983,ok
0370340052,332556.5287,7390829.229021428,31983,ok
0370340053,332561.28248,7390831.841693333,31983,ok
0370340054,332565.8416066666,7390834.479246666,31983,ok
0370340055,332571.47784999997,7390833.989271429,31983,ok
0370340056,332573.45166923077,7390841.504146155,31983,ok
0370340057,332581.0220588235,7390841.642929412,31983,ok
0370340058,332588.5586481481,7390848.538614814,31983,ok
0370340059,332602.57926956523,7390848.466230435,31983,ok
0370340060,332614.3396647058,7390850.476482351,31983,ok
0370340061,332620.7234538462,7390848.960192307,31983,ok
0370340062,332627.74769999995,7390851.846553845,31983,ok
0370340063,332632.39602000004,7390853.17096,31983,ok
0370340064,332456.73615,7390742.883599999,31983,ok
0370340065,332448.26326,7390763.301589998,31983,ok
0370340068,332450.90036666667,7390755.616433334,31983,ok
0370340071,332554.3068588235,7390797.563905884,31983,ok
0370340073,332545.97890000005,7390790.5753,31983,ok
0370340074,332550.1644454545,7390793.081245455,31983,ok
0370340079,332452.8697166666,7390780.416077777,31983,ok
0370350000,332628.77657692315,7391012.955984618,31983,ok
0370350001,332565.0802173913,7390943.243530436,31983,ok
0370350002,332633.8359066667,7390967.460940001,31983,ok
0370350003,332640.91125882353,7390953.791117648,31983,ok
0370350004,332653.43849166675,7390945.635600001,31983,ok
0370350005,,,31983,sem_lote
0370350006,,,31983,sem_lote
0370350007,332669.9209434783,7390909.410447826,31983,ok
0370350008,332680.4886333334,7390920.53455,31983,ok
0370350009,332683.88323333336,7390914.363526667,31983,ok
0370350010,332693.5369941177,7390911.643082354,31983,ok
0370350011,332702.8302142857,7390901.7069714265,31983,ok
0370350012,332688.6603818182,7390892.166749999,31983,ok
0370350013,332685.67608260876,7390886.8777391305,31983,ok
0370350014,332684.7653875,7390875.128712501,31983,ok
0370350015,,,31983,sem_lote
0370350016,,,31983,sem_lote
0370350017,332639.0453333333,7390880.76168,31983,ok
0370350018,332629.1674071429,7390878.398478572,31983,ok
0370350019,332621.1923083333,7390879.795591667,31983,ok
0370350020,332616.82670000003,7390879.767290909,31983,ok
0370350021,332619.7052291667,7390891.596545833,31983,ok
0370350022,332616.61365499994,7390899.7861549985,31983,ok
0370350023,332601.01072500006,7390901.670942858,31983,ok
0370350024,332590.49345833337,7390906.7997,31983,ok
0370350025,332591.4315066666,7390919.218366667,31983,ok
0370350026,332570.7837444445,7390917.910855555,31983,ok
0370350027,332575.9124090909,7390918.754945454,31983,ok
0370350028,332578.2755625,7390925.336199999,31983,ok
0370350029,332583.1539999999,7390925.592166666,31983,ok
0370350030,332587.30201111105,7390928.829422223,31983,ok
0370350031,332588.5866818182,7390934.750618181,31983,ok
0370350032,332570.241375,7390950.801337499,31983,ok
0370350033,332546.9238,7390955.3853857145,31983,ok
0370350034,332551.6019571429,7390959.307714285,31983,ok
0370360000,332731.43173095235,7390854.69409524,31983,ok
0370360001,332685.31739230774,7390793.381069233,31983,ok
0370360002,332560.97235999996,7390736.082703333,31983,ok
0370360061,332484.9734357143,7390715.16715,31983,ok
0370360062,332506.28095,7390724.28465625,31983,ok
0370360063,332533.13439,7390736.264020001,31983,ok
0370360064,332561.2096875,7390730.904324999,31983,ok
0370360065,332561.8488999999,7390725.788833333,31983,ok
0370360066,332565.4214285714,7390721.272914286,31983,ok
0370360067,332566.46466249996,7390716.7814,31983,ok
0370360072,332589.6172636363,7390730.4264909085,31983,ok
0370360073,332574.33737500006,7390739.867616666,31983,ok
0370360074,332548.8761,7390746.32124,31983,ok
0370360075,332552.2846111111,7390748.2968666665,31983,ok
0370360076,332555.06940000004,7390748.6295,31983,ok
0370360077,332558.08925714286,7390753.093699999,31983,ok
0370360078,332561.69702499994,7390754.532525,31983,ok
0370360079,332566.4554916667,7390754.347733334,31983,ok
0370360080,332568.3109916667,7390758.49185,31983,ok
0370360082,332613.53271999996,7390772.576606667,31983,ok
0370360083,332628.88821666664,7390766.389488888,31983,ok
0370360084,332630.41631428566,7390778.867885713,31983,ok
0370360085,332639.1158333333,7390771.159258333,31983,ok
0370360086,332644.6839733333,7390784.795953334,31983,ok
0370360087,332652.0198588235,7390783.2740352955,31983,ok
0370360088,332659.6140363636,7390798.367918182,31983,ok
0370360089,332664.4707545454,7390806.975736365,31983,ok
0370360090,332667.3241833334,7390799.570383334,31983,ok
0370360091,332670.87120000005,7390794.269339999,31983,ok
0370360092,332676.41738,7390789.85302,31983,ok
0370360096,332679.3140363636,7390812.975318181,31983,ok
0370360097,332685.4746882353,7390819.41522353,31983,ok
0370360098,332690.095768421,7390822.534284211,31983,ok
0370360099,332691.1221263158,7390839.629568421,31983,ok
0370360100,332699.741675,7390839.511158333,31983,ok
0370360104,332760.88583125,7390858.702481251,31983,ok
0370360105,332744.68392105267,7390888.221821052,31983,ok
0370360110,,,31983,sem_lote
0370360111,,,31983,sem_lote
0370360112,,,31983,sem_lote
0370360113,,,31983,sem_lote
0370360114,332657.20843684213,7391013.37736842,31983,ok
0370360115,332658.62505714287,7391033.819935715,31983,ok
0370360142,332697.7418363636,7390800.6578,31983,ok
0370360143,332700.2347,7390796.442385714,31983,ok
0370360144,332703.2359,7390791.715814285,31983,ok
0370360145,332704.3148909091,7390787.017327272,31983,ok
0370360647,,,31983,sem_lote
0370400000,332586.58154736843,7390584.051568421,31983,ok
0370480028,332075.9298808512,7389955.900236168,31983,ok
0370640013,333113.0925166667,7390357.288933333,31983,ok
0370640014,333114.90880769235,7390350.25023077,31983,ok
0370640015,333092.56120000005,7390353.511755556,31983,ok
0370780018,332164.0362769231,7390134.7793615395,31983,ok
0370830441,333037.3900372881,7390260.532923729,31983,ok
0370990029,332866.11138648645,7390406.821452701,31983,ok
0371000188,332303.90546206903,7390992.339472413,31983,ok
0380020016,332324.4855166667,7392732.325766667,31983,ok
0380020023,332303.48733846156,7392619.85076923,31983,ok
0380030006,332470.10025,7392831.8697,31983,ok
0380030007,332476.8529714286,7392831.073114286,31983,ok
0380030008,332484.41593333334,7392828.437266667,31983,ok
0380030009,332492.27734285715,7392829.047657142,31983,ok
0380030010,332498.96462999994,7392828.489400001,31983,ok
0380030012,332453.55024444446,7392836.827177778,31983,ok
0380030013,332447.9389363637,7392829.9280909095,31983,ok
0380030061,332479.6588475,7392758.356952503,31983,ok
0380050022,332712.43229130434,7392592.24256087,31983,ok
0380050038,332684.2791066667,7392598.506353333,31983,ok
0380060091,332325.9240215687,7392448.6291490225,31983,ok
0380120092,332373.480717647,7392177.3168647075,31983,ok
0380690000,332794.96782,7391271.90289,31983,ok
0380700038,332897.7726777778,7390925.74061111,31983,ok
0380700039,332892.13442,7390934.324649999,31983,ok
0380700040,332889.24446666666,7390948.543383333,31983,ok
0380920000,,,31983,sem_lote
0380920001,333124.8967468751,7390787.938696875,31983,ok
0380950021,333257.7615555555,7390807.456011112,31983,ok
0380950022,333263.14866,7390813.648080001,31983,ok
0380980000,333244.5525384616,7390736.681946155,31983,ok
0380980147,333233.6093153845,7390715.396938463,31983,ok
0381030000,332864.42926363635,7391247.035881818,31983,ok
0381040000,333056.0336765958,7391361.030746808,31983,ok
0381050000,332852.0437916667,7391182.571533333,31983,ok
0381160001,332606.40142210526,7392371.936336842,31983,ok
0390730019,333159.691065,7390431.882970001,31983,ok
0400000000,,,31983,sem_lote
0400370006,335852.97349230765,7390995.847715384,31983,ok
0400370008,335858.5451636364,7391036.129845454,31983,ok
0400370013,335777.190275,7391301.779637499,31983,ok
0400470000,,,31983,sem_lote
0400500007,335971.3799071429,7390993.121007143,31983,ok
0400510004,336069.5683571429,7391035.779699999,31983,ok
0400510007,336072.3036555556,7391004.0066,31983,ok
0400560001,335979.523375,7390915.926087501,31983,ok
0400700147,336475.54499583325,7390840.230137501,31983,ok
0400740039,335881.623212,7390785.244352,31983,ok
0400740093,,,31983,sem_lote
0400770013,335985.25928,7390694.283853334,31983,ok
0400770014,335985.9090214285,7390700.8098428575,31983,ok
0400770015,335998.2743125,7390692.169412501,31983,ok
0400770016,336004.4471090909,7390694.126163635,31983,ok
0400840051,335614.36181111104,7390550.619211111,31983,ok
0400850011,335550.13854035095,7390433.788894735,31983,ok
0400850012,335577.21584615385,7390470.657976922,31983,ok
0400850013,335550.6965058825,7390499.719747059,31983,ok
0400880053,336143.50871777773,7390532.456317777,31983,ok
0400900012,336372.3276121951,7390527.864963414,31983,ok
0400900013,,,31983,sem_lote
0400900218,336347.20431500004,7390584.68258,31983,ok
0400910062,336500.811995,7390513.176302498,31983,ok
0400960031,335833.5367260869,7390354.892976088,31983,ok
0401040002,335508.36365,7390190.282100001,31983,ok
0401060026,335736.53262380953,7390212.637419047,31983,ok
0401150013,335656.46982,7390087.37648,31983,ok
0401150019,335604.08737,7390089.62015,31983,ok
0401160001,335718.33805333334,7390094.7491666665,31983,ok
0401250058,335646.1613999999,7389978.489323809,31983,ok
0401290000,335865.5512458333,7389755.902652084,31983,ok
0401290001,335824.35611944454,7389994.869613888,31983,ok
0401290064,,,31983,sem_lote
0401290070,335818.3954103448,7389917.1875793105,31983,ok
0401990202,,,31983,sem_lote
0401990203,335065.2487321428,7389988.554492855,31983,ok
0401990204,335132.03952,7390117.453559999,31983,ok
0401990205,335143.78757407406,7389947.555733334,31983,ok
0401990206,335311.8485458333,7390124.885333333,31983,ok
0401990207,,,31983,sem_lote
0401990208,335226.32535842725,7390044.4689460695,31983,ok
0401990209,335337.73092777777,7390006.731030555,31983,ok
0401990210,335384.4417777778,7389930.080222223,31983,ok
0410040001,329489.8559181818,7389883.26249091,31983,ok
0410420010,330586.7005,7389540.525883333,31983,ok
0412720001,329521.4557454545,7388252.493254545,31983,ok
0412720002,329517.98750000005,7388243.1959875,31983,ok
0412720003,329515.4714,7388238.336033333,31983,ok
0412720004,329512.34531818185,7388232.585836365,31983,ok
0412720005,329507.46765714284,7388229.079992858,31983,ok
0412720006,329501.45144166664,7388225.1758,31983,ok
0412720007,329496.84607777785,7388222.677788888,31983,ok
0412720008,,,31983,sem_lote
0412720009,,,31983,sem_lote
0412720010,329490.03197,7388208.266310001,31983,ok
0412720011,329486.01732,7388207.57931,31983,ok
0412720012,329481.64962499996,7388203.6014,31983,ok
0412720013,329478.81547,7388200.9746900005,31983,ok
0412720014,329477.78612999996,7388195.63117,31983,ok
0412720015,329473.2056888889,7388191.940777778,31983,ok
0412720016,329469.6736999999,7388189.3705,31983,ok
0412720017,329467.0934333333,7388183.254111112,31983,ok
0412720018,329460.92223333335,7388182.418133332,31983,ok
0412720019,329481.92266363645,7388164.852872728,31983,ok
0412720020,329486.40221111116,7388166.9502,31983,ok
0412720021,329489.20516,7388172.47061,31983,ok
0412720022,329492.829,7388174.613244445,31983,ok
0412720023,329494.8750875,7388181.2893125,31983,ok
0412720024,329500.5268888889,7388182.991744445,31983,ok
0412720025,329502.09467500006,7388187.124849999,31983,ok
0412720026,329505.868175,7388189.4643875,31983,ok
0412720027,329508.73648749996,7388192.890175,31983,ok
0412720028,329513.1254571429,7388194.928757144,31983,ok
0412720029,329514.75436250004,7388200.077537499,31983,ok
0412720030,329520.03535714286,7388203.1997714285,31983,ok
0412720031,329521.81415555556,7388208.431644443,31983,ok
0412720032,329522.1902846154,7388217.106861538,31983,ok
0412720033,329525.66180909093,7388220.715154544,31983,ok
0412720034,329534.1613,7388223.1195375,31983,ok
0412720035,329537.54634444445,7388228.087755556,31983,ok
0412720036,329538.8081545455,7388236.088118182,31983,ok
0412720038,329491.55565999995,7388216.47749,31983,ok
0412730007,329552.8035333333,7388181.208541666,31983,ok
0412730008,329548.0623090909,7388179.885490909,31983,ok
0412730009,329539.7556428571,7388177.397771428,31983,ok
0412730010,329538.524275,7388172.734562501,31983,ok
0412730011,329538.23045555555,7388166.50148889,31983,ok
0412730012,329535.58463999996,7388162.82243,31983,ok
0412730014,329531.7419333334,7388156.5795,31983,ok
0412730015,329524.36593333335,7388156.1101222215,31983,ok
0412730016,329518.89447142853,7388152.990157142,31983,ok
0412730017,329516.1037428571,7388149.713128571,31983,ok
0412730018,329517.16196666664,7388141.456822222,31983,ok
0412730019,329511.1216307692,7388139.008423077,31983,ok
0412730025,329569.56378333335,7388212.1278,31983,ok
0412730026,329565.8618142857,7388208.267771429,31983,ok
0412730027,329562.6405375,7388202.876050001,31983,ok
0412730028,329561.5734777778,7388198.8739777785,31983,ok
0412730029,329560.73399,7388191.190719999,31983,ok
0412730030,329555.4804909091,7388188.147827273,31983,ok
0420080149,332775.0626052631,7389625.764929823,31983,ok
0420120155,333171.71581538464,7390098.4706,31983,ok
0420240088,333131.2439727273,7389699.5335818175,31983,ok
0420250018,333127.80414615385,7389654.329884617,31983,ok
0420250019,333120.56825,7389654.44645,31983,ok
0420250020,333114.93697142863,7389653.186492856,31983,ok
0420250021,333109.1132285714,7389649.77195,31983,ok
0420250022,333104.11963,7389651.001250001,31983,ok
0420250023,333095.7273,7389650.753039999,31983,ok
0420250024,333091.0972272727,7389649.2156090895,31983,ok
0420250025,333084.1203,7389649.50895,31983,ok
0420250026,333078.41063846153,7389648.730669231,31983,ok
0420250027,333072.3750416667,7389649.51095,31983,ok
0420250028,333066.5250307693,7389649.504838461,31983,ok
0420250029,333060.06416153844,7389647.761776924,31983,ok
0420250030,333053.3631153846,7389647.7547,31983,ok
0420260007,333241.5971772727,7389735.60625,31983,ok
0420290021,333374.4353871795,7389523.601851282,31983,ok
0420470012,332353.8079235294,7389457.757947059,31983,ok
0420530001,333067.7416166666,7389490.4252125,31983,ok
0420530003,333058.10005,7389531.0765,31983,ok
0420770011,333065.54167894734,7389343.43621579,31983,ok
0420770021,333086.3374454545,7389237.364422726,31983,ok
0420770269,333059.55041875003,7389403.461693751,31983,ok
0421670000,334038.07709333336,7389450.090876666,31983,ok
0421680000,334174.2269428572,7389445.2915571425,31983,ok
0421680001,334206.93019999994,7389357.121529413,31983,ok
0421690000,334150.92870000005,7389426.508506667,31983,ok
0421700000,334235.5266111111,7389359.136366666,31983,ok
0421710000,334281.1507100001,7389375.12131,31983,ok
0421720001,,,31983,sem_lote
0421740000,334332.5112714286,7389267.18335,31983,ok
0421750000,334316.54370000004,7389240.59435,31983,ok
0421760000,334231.23987142864,7389325.048557143,31983,ok
0422090001,334369.0602083333,7389354.8539166665,31983,ok
0430470002,,,31983,sem_lote
0431790030,335528.0362565217,7388071.73671739,31983,ok
0450440064,332885.3163967743,7388470.789848388,31983,ok
0462320001,333959.6308909091,7388070.385336364,31983,ok
0500080025,336841.7651,7389921.773266666,31983,ok
0500084586,,,31983,sem_lote
0501130007,336515.8273875,7388958.438143751,31983,ok
0501140004,336609.38571578945,7388934.94184737,31983,ok
0501140006,336610.46602000005,7388971.73501,31983,ok
0501140007,336610.68746000004,7388962.99084,31983,ok
0501140008,336611.27807999996,7388957.035339999,31983,ok
0501140009,336607.66418,7388951.440540001,31983,ok
0501140011,336646.27064,7388986.611959999,31983,ok
0501140015,336608.2551583333,7388980.777991667,31983,ok
0501140016,336602.39278,7388976.89708,31983,ok
0501140017,336627.0275368422,7388975.710194737,31983,ok
0501150001,336579.91835625,7388922.345025,31983,ok
0501150002,336578.2476529412,7388912.560258823,31983,ok
0501150003,336594.96974545455,7388909.612027273,31983,ok
0501150004,336578.83645000006,7388907.0342999995,31983,ok
0501150005,336571.58696153853,7388902.077115385,31983,ok
0501150006,336570.28208,7388896.625049999,31983,ok
0501150007,336574.0836333333,7388885.185683333,31983,ok
0501150008,336565.91107142856,7388880.676128573,31983,ok
0501150009,336560.14357,7388877.16445,31983,ok
0501150010,336556.6552,7388871.268616666,31983,ok
0501150011,336555.4150833334,7388864.553150001,31983,ok
0501150012,336550.4989,7388858.4967,31983,ok
0501150013,336545.26669,7388873.5897,31983,ok
0501150014,336538.2830571429,7388876.792900001,31983,ok
0501150015,336535.03530000005,7388879.825085714,31983,ok
0501150019,336516.8936857143,7388888.778728572,31983,ok
0501150020,336511.4437571429,7388892.225400001,31983,ok
0501150021,336509.75751,7388896.613369999,31983,ok
0501150022,336505.69533333334,7388899.831466666,31983,ok
0501150023,336500.7358727273,7388900.899036363,31983,ok
0501150024,336490.98655454547,7388898.5719818175,31983,ok
0501150025,336500.5033,7388906.42128,31983,ok
0501150026,336497.28914285713,7388910.550157144,31983,ok
0501150027,336492.9102636364,7388916.3029000005,31983,ok
0501150029,336523.4610461538,7388884.003838463,31983,ok
0502150020,336641.1125181818,7388896.779345456,31983,ok
0502150021,336628.92076,7388896.808259999,31983,ok
0502150022,336622.93956666667,7388892.108083334,31983,ok
0502150023,336618.07636666665,7388885.577699999,31983,ok
0502150024,336619.5229875,7388876.216612499,31983,ok
0502150025,336619.6249384615,7388867.273138463,31983,ok
0502150026,336613.01755555556,7388863.546,31983,ok
0502160000,,,31983,sem_lote
0513190002,340193.8098821099,7390600.04950734,31983,ok
0530330085,342718.761877941,7392511.197302941,31983,ok
0542090001,339929.4550666667,7395607.232724999,31983,ok
0542090002,339933.38076428574,7395608.931642857,31983,ok
0542090003,339937.53394166665,7395611.244224999,31983,ok
0542090004,339941.621,7395612.28565,31983,ok
0542090005,339946.29757500003,7395612.261741667,31983,ok
0542600501,340333.42018717935,7393627.124253848,31983,ok
0542600601,340506.96312,7393716.249756,31983,ok
0551460090,342923.6919681159,7393821.8013681155,31983,ok
0560480106,341626.9603045455,7396766.479050001,31983,ok
0602620011,343380.75018888887,7399043.703911111,31983,ok
0610000000,,,31983,sem_lote
0610070001,343620.27054482757,7396920.565200002,31983,ok
0610140034,341824.43994,7397825.65826,31983,ok
0610240013,341879.2669157895,7397633.282126315,31983,ok
0610520001,341694.42999166664,7397450.634649999,31983,ok
0610520004,341737.6834636364,7397344.869818182,31983,ok
0610530001,341772.58680606046,7397330.7959848475,31983,ok
0610550001,341888.262065,7397470.45072,31983,ok
0610730198,341650.658675,7397110.8108375,31983,ok
0610750003,341747.5239,7396912.611566667,31983,ok
0610750004,341751.7099166667,7396927.00525,31983,ok
0610750005,341745.757,7396928.95424,31983,ok
0610750029,341707.59343749995,7396990.8239625,31983,ok
0610750030,341712.23166,7396985.664320001,31983,ok
0610750031,341717.45838571433,7396979.771228572,31983,ok
0610750032,341724.20735,7396975.863016666,31983,ok
0610750033,341733.5954666667,7396974.585416667,31983,ok
0610750034,341749.4369625,7396995.622874999,31983,ok
0610750035,341739.89416,7396999.97646,31983,ok
0610750036,341734.34434,7397003.83166,31983,ok
0610750037,341729.7755,7397007.00562,31983,ok
0610750038,341722.8774,7397011.79718,31983,ok
0610750075,341703.2519625,7396999.9243875,31983,ok
0610750076,341701.04815999995,7396994.206359999,31983,ok
0610750077,341713.445775,7397015.7565375,31983,ok
0610750078,341718.45057499997,7397018.997524999,31983,ok
0610880063,341878.4297875,7396961.4495875,31983,ok
0610880111,341935.14808,7396930.281200001,31983,ok
0610910001,342260.34418333333,7396877.968866666,31983,ok
0611270016,341799.25247142854,7397196.574728572,31983,ok
0611410096,342077.05013333337,7397083.919399999,31983,ok
0611420008,342247.3149,7397021.025022223,31983,ok
0611430000,341701.52051875,7397155.520568751,31983,ok
0611430052,341716.3653,7397223.758585715,31983,ok
0611430053,341690.1455590909,7397196.382350001,31983,ok
0611490014,341890.17691000004,7397390.998729999,31983,ok
0611490054,341951.79448888893,7397179.104666665,31983,ok
0611500016,341760.87208571425,7397266.723042858,31983,ok
0611560015,342383.9854034481,7396822.26950862,31983,ok
0620000000,,,31983,sem_lote
0621290001,340073.83604285715,7396643.77205,31983,ok
0621620023,338469.70353750006,7396556.275537499,31983,ok
0641400063,337760.4413617648,7398177.934794117,31983,ok
0641920000,338392.2527571428,7398928.255978571,31983,ok
0642070000,,,31983,sem_lote
0674560032,338333.50812285714,7403880.708248572,31983,ok
0674730002,338366.7776902781,7404932.281605551,31983,ok
0684790257,336867.0377842465,7399454.700214382,31983,ok
0690000000,,,31983,sem_lote
0690160016,336071.0113290323,7402282.698364516,31983,ok
0691630002,333996.79035,7400563.255178571,31983,ok
0692070001,334596.18804629624,7400600.625777776,31983,ok
0700240107,334278.15244999994,7404520.878027777,31983,ok
0700400005,334250.34495536145,7403555.600325194,31983,ok
0701500031,335099.46721999993,7402168.915940001,31983,ok
0702420013,334774.5913809524,7403264.592633334,31983,ok
0704000002,333773.292375,7403487.0910249995,31983,ok
0721060034,333760.55011818185,7400607.743590909,31983,ok
0721080115,333818.00856923073,7400549.1541461535,31983,ok
0721080125,333914.4895000001,7400560.056188371,31983,ok
0721400040,333437.7332230769,7400582.521661539,31983,ok
0721400041,333439.1289333334,7400577.6552,31983,ok
0721400043,333441.4313,7400571.417414285,31983,ok
0721400044,333410.0469153846,7400582.076184615,31983,ok
0721400045,333408.35918,7400576.10307,31983,ok
0721400046,333407.24618888897,7400572.307611112,31983,ok
0721400047,333394.2720769231,7400582.338792308,31983,ok
0721400048,333393.69080909085,7400577.415481818,31983,ok
0721400049,333393.30434999993,7400573.1713499995,31983,ok
0721400050,333361.8757416667,7400581.425808332,31983,ok
0721400051,333362.06399,7400575.976590002,31983,ok
0721400052,333361.57875,7400571.854890001,31983,ok
0721400053,333342.3371,7400574.367129999,31983,ok
0721400054,333353.4006181818,7400574.325536365,31983,ok
0721400055,333332.4319363637,7400578.323072726,31983,ok
0721400056,333333.04117,7400572.834190001,31983,ok
0721400057,333332.0605699999,7400568.783399999,31983,ok
0721400106,333341.3333666667,7400560.916808333,31983,ok
0721400107,333341.8573428571,7400553.8803571435,31983,ok
0721400108,333337.9863,7400546.5122,31983,ok
0730320002,334015.56334666663,7398969.085770003,31983,ok
0730390070,334054.3325130435,7399896.375226087,31983,ok
0730400021,334030.02992400003,7400007.734184,31983,ok
