sql_mestre,valor_transacao,data_transacao,natureza,fonte_ano
1903900220,350000.00,2025-01-24,1.Compra e venda,itbi_3.xlsx
8502100041,425624.26,2025-01-28,12.Dação em pagamento por escritura pública,itbi_3.xlsx
1153420184,140000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
3303201889,390000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
1616401192,1195000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
3050770482,320000.00,2022-12-28,1.Compra e venda,itbi_1.xlsx
4220102221,1090527.00,2022-12-27,1.Compra e venda,itbi_1.xlsx
4530000060,1010000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
0910000220,325000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
7809201735,540000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
1344240069,310000.00,2023-01-04,1.Compra e venda,itbi_1.xlsx
0501602011,297414.20,2023-01-31,1.Compra e venda,itbi_1.xlsx
0900802235,190000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
6725002341,230000.00,2022-12-28,1.Compra e venda,itbi_1.xlsx
6907101971,320000.00,2022-12-22,1.Compra e venda,itbi_1.xlsx
4108500504,3850000.00,2022-12-23,1.Compra e venda,itbi_1.xlsx
2140230150,350000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
5406200550,572775.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
5504600278,321926.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
5504600286,206718.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
3105400532,2377082.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
1110660119,2253130.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
5416000104,2125338.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
2908201798,1675768.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
5620604667,400000.00,2022-12-14,1.Compra e venda,itbi_1.xlsx
1141120406,243750.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
1322830042,203017.60,2022-12-29,1.Compra e venda,itbi_1.xlsx
1007605571,500000.00,2022-12-30,12.Dação em pagamento por escritura pública,itbi_1.xlsx
1007605588,500000.00,2022-12-30,12.Dação em pagamento por escritura pública,itbi_1.xlsx
0304207950,215000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
1007605596,500000.00,2022-12-30,12.Dação em pagamento por escritura pública,itbi_1.xlsx
1007605618,500000.00,2022-12-30,12.Dação em pagamento por escritura pública,itbi_1.xlsx
1007605601,500000.00,2022-12-30,12.Dação em pagamento por escritura pública,itbi_1.xlsx
3090430073,186120.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
2109001917,740000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
6224600511,239000.00,2025-01-28,1.Compra e venda,itbi_3.xlsx
1200340227,496000.00,2022-12-27,1.Compra e venda,itbi_1.xlsx
5905300690,250000.00,2023-01-05,1.Compra e venda,itbi_1.xlsx
1173990439,420000.00,2022-12-21,1.Compra e venda,itbi_1.xlsx
1104870334,200000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
1502850036,260300.00,2023-01-26,1.Compra e venda,itbi_1.xlsx
5130617010,280000.00,2022-12-30,1.Compra e venda,itbi_1.xlsx
1140660005,225000.00,2023-01-04,1.Compra e venda,itbi_1.xlsx
5111300201,200000.00,2023-01-06,1.Compra e venda,itbi_1.xlsx
1600720005,230000.00,2022-12-30,1.Compra e venda,itbi_1.xlsx
1670020011,180000.00,2022-12-30,1.Compra e venda,itbi_1.xlsx
8245006408,570000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
1608102165,6225000.00,2023-01-02,1.Compra e venda,itbi_1.xlsx
8123201907,1326800.00,2023-01-05,1.Compra e venda,itbi_1.xlsx
1970620020,785000.00,2022-12-28,1.Compra e venda,itbi_1.xlsx
8123202954,150000.00,2023-01-05,1.Compra e venda,itbi_1.xlsx
9803100068,830428.90,2023-01-30,1.Compra e venda,itbi_1.xlsx
1141210385,530000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
1700070253,680000.00,2022-12-28,1.Compra e venda,itbi_1.xlsx
8236901181,470000.00,2022-12-21,1.Compra e venda,itbi_1.xlsx
7853100371,295000.00,2022-12-23,1.Compra e venda,itbi_1.xlsx
0603009409,660000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
1830820073,43795.02,2022-12-30,27.Excesso de quinhão ou quota-parte na divisão amigável ou judicial,itbi_1.xlsx
4007801355,1110000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
6211014864,320000.00,2023-01-06,1.Compra e venda,itbi_1.xlsx
6909501160,385000.00,2022-12-23,1.Compra e venda,itbi_1.xlsx
1901002608,240000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
5100906219,470000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
1970160456,376000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
2000440076,309420.00,2023-01-31,1.Compra e venda,itbi_1.xlsx
5909000489,135615.07,2023-01-05,27.Excesso de quinhão ou quota-parte na divisão amigável ou judicial,itbi_1.xlsx
1115230017,100000.00,2022-12-30,1.Compra e venda,itbi_1.xlsx
0903502313,427500.00,2022-12-27,1.Compra e venda,itbi_1.xlsx
0903501929,22500.00,2022-12-27,1.Compra e venda,itbi_1.xlsx
9602315679,297760.00,2022-07-14,4.Arrematação (em leilão ou hasta pública),itbi_1.xlsx
4117200461,635000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
5203302596,865000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
2140210414,280000.00,2022-11-30,1.Compra e venda,itbi_1.xlsx
4216500031,1280000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
1072950211,275000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
1303108070,370000.00,2022-12-20,1.Compra e venda,itbi_1.xlsx
1220990002,93000.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
1692270012,360620.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
1692270132,25000.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
1692270134,25000.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
1692270142,9380.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
1692230310,178320.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
1692230319,180000.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
1700040100,1000000.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
1701910759,200000.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
1701910821,25000.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
1660780021,113000.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
1711670720,107000.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
9028100301,1280000.00,2022-12-22,1.Compra e venda,itbi_1.xlsx
1700390250,95500.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
1700390258,120000.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
1700390259,125000.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
1712210588,278710.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
1014140217,167250.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
1014140218,139250.00,2022-12-30,20.Realização ou integralização de capital,itbi_1.xlsx
8815819118,1430000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
8743006256,1220000.00,2022-12-21,1.Compra e venda,itbi_1.xlsx
9045700883,250000.00,2022-12-21,1.Compra e venda,itbi_1.xlsx
1003323995,320620.00,2023-01-07,1.Compra e venda,itbi_1.xlsx
1712670034,377066.78,2022-10-28,2.Cessão de direitos relativos a compromisso de compra e venda,itbi_1.xlsx
1405011017,1068750.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
1140750200,228000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
1440420054,262000.00,2023-01-13,1.Compra e venda,itbi_1.xlsx
0403703581,167500.00,2022-12-27,1.Compra e venda,itbi_1.xlsx
3800912597,333000.00,2023-01-02,1.Compra e venda,itbi_1.xlsx
1620720084,835000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
3100120233,620000.00,2023-01-06,1.Compra e venda,itbi_1.xlsx
2309800724,750000.00,2022-12-28,1.Compra e venda,itbi_1.xlsx
1150120037,207701.01,2023-01-04,1.Compra e venda,itbi_1.xlsx
1212140071,550000.00,2022-12-27,1.Compra e venda,itbi_1.xlsx
1752320410,500000.00,2023-01-05,1.Compra e venda,itbi_1.xlsx
4200105438,40000.00,2025-01-31,1.Compra e venda,itbi_3.xlsx
2200503970,1020000.00,2022-12-28,1.Compra e venda,itbi_1.xlsx
5908900850,400000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
6642700481,300000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
4616100748,1060000.00,2023-01-06,1.Compra e venda,itbi_1.xlsx
5807200268,800000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
1302404385,2000000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
7806101373,530000.00,2022-12-23,1.Compra e venda,itbi_1.xlsx
8553504972,215000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
9302703312,274442.46,2023-01-09,1.Compra e venda,itbi_1.xlsx
0104502487,185000.00,2023-01-09,1.Compra e venda,itbi_1.xlsx
8322008236,575000.00,2022-12-23,1.Compra e venda,itbi_1.xlsx
4812402042,360000.00,2023-01-05,1.Compra e venda,itbi_1.xlsx
1660900015,400000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
2008004546,366667.00,2022-12-13,3.Adjudicação (vinculada a processo de execução ou cobrança de dívida),itbi_1.xlsx
5406204815,250000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
8503901870,1800000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
1020820008,345000.00,2022-12-16,1.Compra e venda,itbi_1.xlsx
1503700402,620000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
8321700381,5750000.00,2023-01-05,1.Compra e venda,itbi_1.xlsx
4602800459,500000.00,2023-01-04,1.Compra e venda,itbi_1.xlsx
5406205579,250000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
1363370101,120000.00,2023-01-02,1.Compra e venda,itbi_1.xlsx
7840102190,1886.00,2022-11-30,1.Compra e venda,itbi_1.xlsx
5406205668,250000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
3916000942,2600000.00,2023-01-09,1.Compra e venda,itbi_1.xlsx
6111701428,290000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
0907007661,329000.00,2023-01-27,1.Compra e venda,itbi_1.xlsx
1241740004,264000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
1603681159,785000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
5910900641,184200.00,2023-01-06,15.Permuta por escritura pública,itbi_1.xlsx
5910900651,184200.00,2023-01-06,15.Permuta por escritura pública,itbi_1.xlsx
3100281060,23590.00,2023-01-04,12.Dação em pagamento por escritura pública,itbi_1.xlsx
5818400557,1100000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
8705502098,370000.00,2023-01-02,1.Compra e venda,itbi_1.xlsx
2308502983,60000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
3703304650,428.36,2023-01-03,2.Cessão de direitos relativos a compromisso de compra e venda,itbi_1.xlsx
2308502436,790000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
3100281075,18286.00,2023-01-04,12.Dação em pagamento por escritura pública,itbi_1.xlsx
1541190026,201232.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
3918701190,1260000.00,2022-12-28,1.Compra e venda,itbi_1.xlsx
1604701633,3200000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
4719603629,440000.00,2022-12-23,1.Compra e venda,itbi_1.xlsx
1450950101,425000.00,2022-12-27,1.Compra e venda,itbi_1.xlsx
1142580179,270000.00,2022-12-27,1.Compra e venda,itbi_1.xlsx
3705605127,350000.00,2023-01-31,12.Dação em pagamento por escritura pública,itbi_1.xlsx
2990650172,850000.00,2023-01-04,1.Compra e venda,itbi_1.xlsx
9047600142,540000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
0701304189,240000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
6216701940,439000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
1014460053,1200000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
5206800279,333000.00,2023-01-02,1.Compra e venda,itbi_1.xlsx
4701702481,600000.00,2025-01-25,1.Compra e venda,itbi_3.xlsx
8926700291,370000.00,2023-01-06,1.Compra e venda,itbi_1.xlsx
1074620264,356000.00,2022-12-28,1.Compra e venda,itbi_1.xlsx
1306900433,800000.00,2023-01-09,1.Compra e venda,itbi_1.xlsx
1120700018,370000.00,2023-01-07,1.Compra e venda,itbi_1.xlsx
3303409099,242000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
0507811445,330000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
8243701508,400000.00,2023-01-07,1.Compra e venda,itbi_1.xlsx
8639006547,225000.00,2022-12-23,1.Compra e venda,itbi_1.xlsx
6746501795,352500.00,2022-12-28,1.Compra e venda,itbi_1.xlsx
3303410054,23000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
1450820039,93146.00,2022-12-30,1.Compra e venda,itbi_1.xlsx
9700306331,165555.00,2023-01-02,4.Arrematação (em leilão ou hasta pública),itbi_1.xlsx
1162640590,0.01,2023-01-05,1.Compra e venda,itbi_1.xlsx
1408602377,735000.00,2023-01-02,1.Compra e venda,itbi_1.xlsx
1662491045,180000.00,2022-12-21,1.Compra e venda,itbi_1.xlsx
1601950393,240000.00,2023-01-04,1.Compra e venda,itbi_1.xlsx
3401000195,350000.00,2023-01-05,1.Compra e venda,itbi_1.xlsx
4122400031,446432.59,2023-01-06,1.Compra e venda,itbi_1.xlsx
4524102558,1000000.00,2022-12-30,1.Compra e venda,itbi_1.xlsx
5206800521,116000.00,2023-01-02,1.Compra e venda,itbi_1.xlsx
5609806070,77686.00,2022-09-21,5.Adjudicação compulsória,itbi_1.xlsx
3202101226,320000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
9307900167,525000.00,2022-12-28,1.Compra e venda,itbi_1.xlsx
3010460550,380000.00,2022-12-19,1.Compra e venda,itbi_1.xlsx
7315601945,240000.00,2023-01-07,1.Compra e venda,itbi_1.xlsx
6906800175,240000.00,2022-12-15,34.Demais sentenças judiciais,itbi_1.xlsx
1616700971,150000.00,2023-01-02,1.Compra e venda,itbi_1.xlsx
1380120062,290000.00,2022-12-21,1.Compra e venda,itbi_1.xlsx
7853204817,300000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
7615400511,275000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
1570950106,225000.00,2023-01-04,1.Compra e venda,itbi_1.xlsx
7516100234,550000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
5518401493,488000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
3802113446,1150000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
5609810868,16314.00,2022-09-21,5.Adjudicação compulsória,itbi_1.xlsx
1451060003,470000.00,2022-12-27,1.Compra e venda,itbi_1.xlsx
1481180044,370000.00,2022-12-28,1.Compra e venda,itbi_1.xlsx
2300680237,165000.00,2022-12-28,1.Compra e venda,itbi_1.xlsx
2990470016,2683000.00,2023-01-19,1.Compra e venda,itbi_1.xlsx
4602014445,810000.00,2022-12-27,1.Compra e venda,itbi_1.xlsx
1003530729,382374.00,2023-01-09,1.Compra e venda,itbi_1.xlsx
1301102652,2550000.00,2023-01-06,1.Compra e venda,itbi_1.xlsx
1006802886,187650.00,2023-01-09,1.Compra e venda,itbi_1.xlsx
4107903354,3960000.00,2023-01-06,1.Compra e venda,itbi_1.xlsx
4602906869,490000.00,2022-12-27,1.Compra e venda,itbi_1.xlsx
1606502271,2550000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
4306402622,429464.01,2023-01-09,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
8403100310,5500000.00,2023-01-09,1.Compra e venda,itbi_1.xlsx
1603680462,345000.00,2022-12-20,1.Compra e venda,itbi_1.xlsx
4928203305,850000.00,2022-12-27,1.Compra e venda,itbi_1.xlsx
1332160020,360000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
3090060042,555000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
3100402839,525146.25,2023-01-03,1.Compra e venda,itbi_1.xlsx
0507002636,400000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
5130603206,280000.00,2023-01-04,1.Compra e venda,itbi_1.xlsx
5917700036,1000000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
1303880014,100000.00,2023-01-04,1.Compra e venda,itbi_1.xlsx
0908507127,10000000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
5514800350,205000.00,2023-01-04,1.Compra e venda,itbi_1.xlsx
1408805057,445417.04,2023-01-04,1.Compra e venda,itbi_1.xlsx
1840590209,255000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
2300350072,170000.00,2022-12-21,1.Compra e venda,itbi_1.xlsx
1209301423,580000.00,2022-12-30,1.Compra e venda,itbi_1.xlsx
2204901075,729000.00,2023-01-05,1.Compra e venda,itbi_1.xlsx
4007700818,253000.00,2023-01-02,1.Compra e venda,itbi_1.xlsx
2204902731,171000.00,2023-01-05,1.Compra e venda,itbi_1.xlsx
4404002319,330000.00,2024-12-23,1.Compra e venda,itbi_3.xlsx
8501700207,270076.25,2023-01-20,1.Compra e venda,itbi_1.xlsx
1101190011,545000.00,2022-12-30,1.Compra e venda,itbi_1.xlsx
1408604531,15000.00,2023-01-02,1.Compra e venda,itbi_1.xlsx
1650980002,184717.00,2023-01-05,1.Compra e venda,itbi_1.xlsx
8263602785,362000.00,2022-12-28,1.Compra e venda,itbi_1.xlsx
1105070634,150000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
1201850055,146700.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
5906500618,0.01,2023-01-06,1.Compra e venda,itbi_1.xlsx
4110300177,514379.97,2022-12-27,1.Compra e venda,itbi_1.xlsx
5409300629,320000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
0407100350,150000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
1606512196,1660000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
1010070409,290000.00,2023-01-05,1.Compra e venda,itbi_1.xlsx
1830910787,275000.00,2023-01-02,1.Compra e venda,itbi_1.xlsx
1592911686,65000.00,2023-01-05,1.Compra e venda,itbi_1.xlsx
1163190274,300000.00,2022-12-28,1.Compra e venda,itbi_1.xlsx
1607600846,1200000.00,2022-12-19,1.Compra e venda,itbi_1.xlsx
1406607517,5000000.00,2023-01-06,1.Compra e venda,itbi_1.xlsx
1682560830,550000.00,2022-12-20,1.Compra e venda,itbi_1.xlsx
6815100065,53000.00,2023-01-23,1.Compra e venda,itbi_1.xlsx
1401270532,350000.00,2023-01-05,1.Compra e venda,itbi_1.xlsx
4928608313,21955.97,2023-01-05,1.Compra e venda,itbi_1.xlsx
9042305711,1300000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
2707907529,264000.00,2023-01-16,1.Compra e venda,itbi_1.xlsx
7021901828,390000.00,2022-12-23,1.Compra e venda,itbi_1.xlsx
5609810418,78000.00,2023-01-09,1.Compra e venda,itbi_1.xlsx
2708801661,208494.54,2023-01-02,1.Compra e venda,itbi_1.xlsx
1603600111,615000.00,2022-12-28,1.Compra e venda,itbi_1.xlsx
1472821061,217000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
8512808063,620000.00,2023-01-06,1.Compra e venda,itbi_1.xlsx
1960181654,310000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
1124810003,106000.00,2023-01-09,1.Compra e venda,itbi_1.xlsx
8813000111,373074.88,2025-01-31,1.Compra e venda,itbi_3.xlsx
8953700485,420000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
6208001889,385200.60,2023-01-31,1.Compra e venda,itbi_1.xlsx
1107201691,430000.00,2022-12-15,1.Compra e venda,itbi_1.xlsx
4620100765,703828.36,2023-01-30,1.Compra e venda,itbi_1.xlsx
1631510041,450000.00,2022-12-21,1.Compra e venda,itbi_1.xlsx
3060840804,18579.00,2022-08-25,20.Realização ou integralização de capital,itbi_1.xlsx
3202100920,262000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
0502409614,740000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
1712670721,1500000.00,2023-01-09,1.Compra e venda,itbi_1.xlsx
3202101773,50000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
2140260057,280000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
7211002867,1650000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
0907404261,820000.00,2023-01-09,1.Compra e venda,itbi_1.xlsx
7211801001,750000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
6720602810,440000.00,2023-01-04,1.Compra e venda,itbi_1.xlsx
8808900436,540000.00,2023-01-04,1.Compra e venda,itbi_1.xlsx
4824500540,430000.00,2022-12-23,1.Compra e venda,itbi_1.xlsx
8910404779,526000.00,2022-12-22,1.Compra e venda,itbi_1.xlsx
8703600701,178493.78,2022-12-08,4.Arrematação (em leilão ou hasta pública),itbi_1.xlsx
3020150027,305000.00,2025-01-24,1.Compra e venda,itbi_3.xlsx
1690620384,28500.00,2023-01-09,1.Compra e venda,itbi_1.xlsx
8609500683,2000000.00,2022-12-27,1.Compra e venda,itbi_1.xlsx
3606100485,850000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
6914601992,450000.00,2023-01-06,1.Compra e venda,itbi_1.xlsx
1860021308,434233.55,2023-01-09,17.Resolução da alienação fiduciária por inadimplemento,itbi_1.xlsx
1101210143,360000.00,2022-12-23,1.Compra e venda,itbi_1.xlsx
1701700003,205600.00,2022-12-15,1.Compra e venda,itbi_1.xlsx
4909400893,439000.00,2023-01-02,1.Compra e venda,itbi_1.xlsx
5223005317,950000.00,2023-01-02,1.Compra e venda,itbi_1.xlsx
5903901697,190000.00,2022-12-19,1.Compra e venda,itbi_1.xlsx
1204002746,650000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
2990351957,1885028.72,2023-01-09,21.Incorporação,itbi_1.xlsx
2990351958,1885028.72,2023-01-09,21.Incorporação,itbi_1.xlsx
7853003420,300000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
4843101321,415000.00,2022-12-28,1.Compra e venda,itbi_1.xlsx
3807200819,455000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
3807201289,35000.00,2022-12-26,1.Compra e venda,itbi_1.xlsx
3041230441,285000.00,2022-12-29,1.Compra e venda,itbi_1.xlsx
7035201114,263626.00,2022-12-22,1.Compra e venda,itbi_1.xlsx
1300605499,758185.75,2023-01-31,1.Compra e venda,itbi_1.xlsx
6506700807,330000.00,2022-12-23,1.Compra e venda,itbi_1.xlsx
9015001650,630000.00,2022-12-15,1.Compra e venda,itbi_1.xlsx
6718702757,495000.00,2022-12-27,1.Compra e venda,itbi_1.xlsx
1003500684,253090.00,2023-01-30,1.Compra e venda,itbi_1.xlsx
1241050023,190000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
9904700427,85000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
1021240063,239981.00,2023-01-26,1.Compra e venda,itbi_1.xlsx
9308900047,240775.35,2023-01-23,1.Compra e venda,itbi_1.xlsx
1990540529,98980.00,2023-01-07,1.Compra e venda,itbi_1.xlsx
1001700678,540000.00,2023-01-10,1.Compra e venda,itbi_1.xlsx
1713002382,950000.00,2023-01-10,1.Compra e venda,itbi_1.xlsx
1011120085,487500.00,2023-01-04,1.Compra e venda,itbi_1.xlsx
9524900114,850000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
9609800432,4532580.00,2023-01-10,1.Compra e venda,itbi_1.xlsx
1011120227,32500.00,2023-01-04,1.Compra e venda,itbi_1.xlsx
1306400368,2000000.00,2023-01-03,1.Compra e venda,itbi_1.xlsx
1001700686,760000.00,2023-01-10,1.Compra e venda,itbi_1.xlsx
1011120228,32500.00,2023-01-04,1.Compra e venda,itbi_1.xlsx
