sql_mestre,zona,ca_basico,fonte,na_aiu_sce
0330070022,ZEU,1,ZEU_u.shp,
0330080000,ZEU,1,ZEU_u.shp,
0330080002,ZEU,1,ZEU_u.shp,
0330080017,ZEU,1,ZEU_u.shp,
0330080018,ZEU,1,ZEU_u.shp,
0330080019,ZEU,1,ZEU_u.shp,
0330080020,ZEU,1,ZEU_u.shp,
0330080021,ZEU,1,ZEU_u.shp,
0330080022,ZEU,1,ZEU_u.shp,
0330080023,ZEU,1,ZEU_u.shp,
0330080024,ZEU,1,ZEU_u.shp,
0330080025,ZEU,1,ZEU_u.shp,
0330080026,ZEU,1,ZEU_u.shp,
0330080027,ZEU,1,ZEU_u.shp,
0330080028,ZEU,1,ZEU_u.shp,
0330080029,ZEU,1,ZEU_u.shp,
0330080030,ZEU,1,ZEU_u.shp,
0330080031,ZEU,1,ZEU_u.shp,
0330080032,ZEU,1,ZEU_u.shp,
0330080033,ZEU,1,ZEU_u.shp,
0330080077,ZEU,1,ZEU_u.shp,
0330080092,ZEU,1,ZEU_u.shp,
0330100010,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,1
0330130124,ZEU,1,ZEU_u.shp,
0330130125,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,1
0330130126,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,1
0330130127,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,1
0330140010,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,1
0330140011,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,1
0330140012,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,1
0330140013,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,1
0330140031,ZEU,1,ZEU_u.shp,
0330140035,ZEU,1,ZEU_u.shp,
0330140095,ZEU,1,ZEU_u.shp,
0330141006,ZEU,1,ZEU_u.shp,
0330141014,ZEU,1,ZEU_u.shp,
0330150000,ZEU,1,ZEU_u.shp,
0330150050,ZEU,1,ZEU_u.shp,
0330150052,ZEU,1,ZEU_u.shp,
0330150053,ZEU,1,ZEU_u.shp,
0330150079,ZEU,1,ZEU_u.shp,
0330150080,ZEU,1,ZEU_u.shp,
0330151462,ZEU,1,ZEU_u.shp,
0330160000,ZEU,1,ZEU_u.shp,
0330160028,ZEU,1,ZEU_u.shp,
0330160032,ZC,1,GeoSampa(Lei18177→ZC)+Q3,1
0330160033,ZC,1,GeoSampa(Lei18177→ZC)+Q3,1
0330160034,ZC,1,GeoSampa(Lei18177→ZC)+Q3,1
0330170000,ZEU,1,ZEU_u.shp,
0330170009,ZEU,1,ZEU_u.shp,
0330170013,ZEU,1,ZEU_u.shp,
0330170014,ZEU,1,ZEU_u.shp,
0330170015,ZEU,1,ZEU_u.shp,
0330170020,ZEU,1,ZEU_u.shp,
0330190001,ZEU,1,ZEU_u.shp,
0330190002,ZEU,1,ZEU_u.shp,
0330190003,ZEU,1,ZEU_u.shp,
0330190004,ZEU,1,ZEU_u.shp,
0330190005,ZM,1,GeoSampa(Lei18177→ZM)+Q3,1
0330190011,ZEU,1,ZEU_u.shp,
0330190012,ZEU,1,ZEU_u.shp,
0330190013,ZEU,1,ZEU_u.shp,
0330190014,ZEU,1,ZEU_u.shp,
0330190015,ZEU,1,ZEU_u.shp,
0330190016,ZEU,1,ZEU_u.shp,
0330190017,ZEU,1,ZEU_u.shp,
0330190018,ZEU,1,ZEU_u.shp,
0330190019,ZEU,1,ZEU_u.shp,
0330190020,ZEU,1,ZEU_u.shp,
0330190021,ZEU,1,ZEU_u.shp,
0330190022,ZEU,1,ZEU_u.shp,
0330190023,ZM,1,GeoSampa(Lei18177→ZM)+Q3,1
0330190024,ZEU,1,ZEU_u.shp,
0330190025,ZEU,1,ZEU_u.shp,
0330190026,ZEU,1,ZEU_u.shp,
0330190027,ZM,1,GeoSampa(Lei18177→ZM)+Q3,1
0330190028,ZM,1,GeoSampa(Lei18177→ZM)+Q3,1
0330190029,ZEU,1,ZEU_u.shp,
0330190030,ZEU,1,ZEU_u.shp,
0330190031,ZEU,1,ZEU_u.shp,
0330190032,ZEU,1,ZEU_u.shp,
0330200001,ZEU,1,ZEU_u.shp,
0330200002,ZM,1,GeoSampa(Lei18177→ZM)+Q3,1
0330200003,ZM,1,GeoSampa(Lei18177→ZM)+Q3,1
0330200004,ZEU,1,ZEU_u.shp,
0330200005,ZEU,1,ZEU_u.shp,
0330200006,ZEU,1,ZEU_u.shp,
0330200007,ZEU,1,ZEU_u.shp,
0330200008,ZEU,1,ZEU_u.shp,
0330200009,ZEU,1,ZEU_u.shp,
0330200010,ZM,1,GeoSampa(Lei18177→ZM)+Q3,1
0330200011,ZEU,1,ZEU_u.shp,
0330200012,ZEU,1,ZEU_u.shp,
0330210001,ZEU,1,ZEU_u.shp,
0330210012,ZEU,1,ZEU_u.shp,
0330210039,ZEU,1,ZEU_u.shp,
0330210040,ZM,1,GeoSampa(Lei18177→ZM)+Q3,1
0330210041,ZEU,1,ZEU_u.shp,
0330210042,ZEU,1,ZEU_u.shp,
0330210043,ZEU,1,ZEU_u.shp,
0330210044,ZEU,1,ZEU_u.shp,
0330210045,ZEU,1,ZEU_u.shp,
0330210047,ZEU,1,ZEU_u.shp,
0330210048,ZEU,1,ZEU_u.shp,
0330210049,ZEU,1,ZEU_u.shp,
0330210050,ZEU,1,ZEU_u.shp,
0330210051,ZEU,1,ZEU_u.shp,
0330210052,ZEU,1,ZEU_u.shp,
0330210053,ZEU,1,ZEU_u.shp,
0330210054,ZEU,1,ZEU_u.shp,
0330210055,ZEU,1,ZEU_u.shp,
0330210056,ZM,1,GeoSampa(Lei18177→ZM)+Q3,1
0330210057,ZM,1,GeoSampa(Lei18177→ZM)+Q3,1
0330210058,ZEU,1,ZEU_u.shp,
0330210059,ZEU,1,ZEU_u.shp,
0330210060,ZEU,1,ZEU_u.shp,
0330210061,ZEU,1,ZEU_u.shp,
0330210062,ZEU,1,ZEU_u.shp,
0330210063,ZEU,1,ZEU_u.shp,
0330210064,ZEU,1,ZEU_u.shp,
0330210065,ZEU,1,ZEU_u.shp,
0330210066,ZEU,1,ZEU_u.shp,
0330210067,ZEU,1,ZEU_u.shp,
0330210068,ZEU,1,ZEU_u.shp,
0330210069,ZEU,1,ZEU_u.shp,
0330210070,ZEU,1,ZEU_u.shp,
0330210071,ZEU,1,ZEU_u.shp,
0330210072,ZEU,1,ZEU_u.shp,
0330210073,ZEU,1,ZEU_u.shp,
0330210074,ZEU,1,ZEU_u.shp,
0330210075,ZEU,1,ZEU_u.shp,
0330210076,ZEU,1,ZEU_u.shp,
0330210077,ZEU,1,ZEU_u.shp,
0330210078,ZEU,1,ZEU_u.shp,
0330210079,ZEU,1,ZEU_u.shp,
0330210080,ZEU,1,ZEU_u.shp,
0330210081,ZEU,1,ZEU_u.shp,
0330210083,ZEU,1,ZEU_u.shp,
0330210084,ZEU,1,ZEU_u.shp,
0330210415,ZEU,1,ZEU_u.shp,
0330210417,ZEU,1,ZEU_u.shp,
0330220002,ZEU,1,ZEU_u.shp,
0330220030,ZEU,1,ZEU_u.shp,
0330220031,ZEU,1,ZEU_u.shp,
0330220032,ZEU,1,ZEU_u.shp,
0330220035,ZEU,1,ZEU_u.shp,
0330220039,ZEU,1,ZEU_u.shp,
0330220040,ZEU,1,ZEU_u.shp,
0330220041,ZEU,1,ZEU_u.shp,
0330220042,ZEU,1,ZEU_u.shp,
0330220044,ZEU,1,ZEU_u.shp,
0330220051,ZEU,1,ZEU_u.shp,
0330220053,ZEU,1,ZEU_u.shp,
0330220054,ZEU,1,ZEU_u.shp,
0330220055,ZEU,1,ZEU_u.shp,
0330220135,ZEU,1,ZEU_u.shp,
0330220698,ZEU,1,ZEU_u.shp,
0330220737,ZEU,1,ZEU_u.shp,
0330230000,ZEU,1,ZEU_u.shp,
0330230450,ZEU,1,ZEU_u.shp,
0330240000,ZEU,1,ZEU_u.shp,
0330320054,ZM,1,ZM_u.shp,
0330320055,ZM,1,ZM_u.shp,
0330320056,ZM,1,ZM_u.shp,
0330320057,ZM,1,ZM_u.shp,
0330320059,ZM,1,ZM_u.shp,
0330330001,ZM,1,ZM_u.shp,
0330330024,ZM,1,ZM_u.shp,
0330330029,ZM,1,ZM_u.shp,
0330350000,ZM,1,ZM_u.shp,
0330350032,ZM,1,ZM_u.shp,
0330350048,ZM,1,ZM_u.shp,
0330360106,ZM,1,ZM_u.shp,
0330370111,ZC,1,ZC.shp,
0330370113,ZC,1,ZC.shp,
0330370114,ZC,1,ZC.shp,
0330390000,ZC,1,ZC.shp,
0330390033,ZC,1,ZC.shp,
0330390036,ZC,1,ZC.shp,
0330390038,ZC,1,ZC.shp,
0330390039,ZC,1,ZC.shp,
0330390041,ZC,1,ZC.shp,
0330390042,ZC,1,ZC.shp,
0330390125,ZM,1,ZM_u.shp,
0330390128,ZM,1,ZM_u.shp,
0330390353,ZC,1,ZC.shp,
0330400005,ZM,1,ZM_u.shp,
0330400033,ZM,1,ZM_u.shp,
0330400039,ZM,1,ZM_u.shp,
0330400040,ZM,1,ZM_u.shp,
0330400199,ZM,1,ZM_u.shp,
0330410024,ZM,1,ZM_u.shp,
0330410026,ZM,1,ZM_u.shp,
0330410027,ZM,1,ZM_u.shp,
0330420025,ZM,1,ZM_u.shp,
0330420026,ZM,1,ZM_u.shp,
0330420079,ZM,1,ZM_u.shp,
0330420080,ZM,1,ZM_u.shp,
0330440031,ZM,1,ZM_u.shp,
0330440049,ZM,1,ZM_u.shp,
0330440050,ZM,1,ZM_u.shp,
0330440051,ZM,1,ZM_u.shp,
0330440052,ZM,1,ZM_u.shp,
0330440053,ZM,1,ZM_u.shp,
0330440054,ZM,1,ZM_u.shp,
0330450022,ZM,1,ZM_u.shp,
0330450041,ZM,1,ZM_u.shp,
0330450045,ZM,1,ZM_u.shp,
0330460001,ZM,1,ZM_u.shp,
0330460002,ZM,1,ZM_u.shp,
0330460053,ZM,1,ZM_u.shp,
0330460108,ZM,1,ZM_u.shp,
0330460112,ZM,1,ZM_u.shp,
0330460113,ZM,1,ZM_u.shp,
0330460114,ZM,1,ZM_u.shp,
0330460115,ZM,1,ZM_u.shp,
0330460116,ZM,1,ZM_u.shp,
0330460117,ZM,1,ZM_u.shp,
0330460118,ZM,1,ZM_u.shp,
0330460119,ZM,1,ZM_u.shp,
0330460120,ZM,1,ZM_u.shp,
0330460121,ZM,1,ZM_u.shp,
0330460122,ZM,1,ZM_u.shp,
0330460123,ZM,1,ZM_u.shp,
0330460124,ZM,1,ZM_u.shp,
0330460126,ZM,1,ZM_u.shp,
0330460127,ZM,1,ZM_u.shp,
0330460129,ZM,1,ZM_u.shp,
0330460130,ZM,1,ZM_u.shp,
0330460131,ZM,1,ZM_u.shp,
0330460132,ZM,1,ZM_u.shp,
0330460133,ZM,1,ZM_u.shp,
0330460134,ZM,1,ZM_u.shp,
0330460144,ZM,1,ZM_u.shp,
0330460171,ZM,1,ZM_u.shp,
0330460172,ZM,1,ZM_u.shp,
0330460173,ZM,1,ZM_u.shp,
0330460316,ZM,1,ZM_u.shp,
0330460969,ZM,1,ZM_u.shp,
0330460971,ZM,1,ZM_u.shp,
0330460973,ZM,1,ZM_u.shp,
0330470065,ZM,1,ZM_u.shp,
0330490001,ZM,1,ZM_u.shp,
0340020024,ZC,1,ZC.shp,
0350440005,ZM,1,ZM_u.shp,
0350570171,ZM,1,ZM_u.shp,
0350640006,ZC,1,ZC.shp,
0350640007,ZC,1,ZC.shp,
0350640008,ZC,1,ZC.shp,
0350640009,ZC,1,ZC.shp,
0350640010,ZC,1,ZC.shp,
0350640011,ZC,1,ZC.shp,
0350640012,ZM,1,ZM_u.shp,
0350640013,ZM,1,ZM_u.shp,
0360100000,ZEU,1,ZEU_u.shp,
0360550002,ZC,1,ZC.shp,
0360550003,ZC,1,ZC.shp,
0360790001,ZC,1,ZC.shp,
0360790004,ZC,1,ZC.shp,
0360790007,ZC,1,ZC.shp,
0361380154,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0361440002,ZEPAM,"0,1",ZEPAM.shp,
0361440003,ZEPAM,"0,1",ZEPAM.shp,
0370060036,ZEU,1,ZEU_u.shp,
0370260000,ZEU,1,ZEU_u.shp,
0370260016,ZEU,1,ZEU_u.shp,
0370260023,ZEU,1,ZEU_u.shp,
0370260024,ZEU,1,ZEU_u.shp,
0370260025,ZEU,1,ZEU_u.shp,
0370260026,ZEU,1,ZEU_u.shp,
0370260027,ZEU,1,ZEU_u.shp,
0370260028,ZEU,1,ZEU_u.shp,
0370260029,ZEU,1,ZEU_u.shp,
0370260030,ZEU,1,ZEU_u.shp,
0370260031,ZEU,1,ZEU_u.shp,
0370260033,ZM,1,ZM_u.shp,
0370260034,ZM,1,ZM_u.shp,
0370260035,ZM,1,ZM_u.shp,
0370260036,ZM,1,ZM_u.shp,
0370260037,ZM,1,ZM_u.shp,
0370260038,ZM,1,ZM_u.shp,
0370260039,ZM,1,ZM_u.shp,
0370340001,ZEU,1,ZEU_u.shp,
0370340002,ZEU,1,ZEU_u.shp,
0370340023,ZM,1,ZM_u.shp,
0370340024,ZM,1,ZM_u.shp,
0370340025,ZM,1,ZM_u.shp,
0370340026,ZM,1,ZM_u.shp,
0370340027,ZM,1,ZM_u.shp,
0370340028,ZM,1,ZM_u.shp,
0370340029,ZM,1,ZM_u.shp,
0370340034,ZM,1,ZM_u.shp,
0370340035,ZM,1,ZM_u.shp,
0370340036,ZM,1,ZM_u.shp,
0370340037,ZM,1,ZM_u.shp,
0370340040,ZEU,1,ZEU_u.shp,
0370340041,ZEU,1,ZEU_u.shp,
0370340042,ZEU,1,ZEU_u.shp,
0370340043,ZEU,1,ZEU_u.shp,
0370340044,ZEU,1,ZEU_u.shp,
0370340045,ZEU,1,ZEU_u.shp,
0370340046,ZEU,1,ZEU_u.shp,
0370340047,ZEU,1,ZEU_u.shp,
0370340048,ZEU,1,ZEU_u.shp,
0370340049,ZEU,1,ZEU_u.shp,
0370340050,ZEU,1,ZEU_u.shp,
0370340051,ZEU,1,ZEU_u.shp,
0370340052,ZEU,1,ZEU_u.shp,
0370340053,ZEU,1,ZEU_u.shp,
0370340054,ZEU,1,ZEU_u.shp,
0370340055,ZEU,1,ZEU_u.shp,
0370340056,ZEU,1,ZEU_u.shp,
0370340057,ZEU,1,ZEU_u.shp,
0370340058,ZEU,1,ZEU_u.shp,
0370340059,ZEU,1,ZEU_u.shp,
0370340060,ZEU,1,ZEU_u.shp,
0370340061,ZEU,1,ZEU_u.shp,
0370340062,ZEU,1,ZEU_u.shp,
0370340063,ZEU,1,ZEU_u.shp,
0370340064,ZM,1,ZM_u.shp,
0370340065,ZM,1,ZM_u.shp,
0370340068,ZM,1,ZM_u.shp,
0370340079,ZM,1,ZM_u.shp,
0370350000,ZEU,1,ZEU_u.shp,
0370350001,ZEU,1,ZEU_u.shp,
0370350002,ZEU,1,ZEU_u.shp,
0370350003,ZEU,1,ZEU_u.shp,
0370350004,ZEU,1,ZEU_u.shp,
0370350005,ZEU,1,ZEU_u.shp,
0370350006,ZEU,1,ZEU_u.shp,
0370350007,ZEU,1,ZEU_u.shp,
0370350008,ZEU,1,ZEU_u.shp,
0370350009,ZEU,1,ZEU_u.shp,
0370350011,ZEU,1,ZEU_u.shp,
0370350012,ZEU,1,ZEU_u.shp,
0370350013,ZEU,1,ZEU_u.shp,
0370350014,ZEU,1,ZEU_u.shp,
0370350015,ZEU,1,ZEU_u.shp,
0370350016,ZEU,1,ZEU_u.shp,
0370350017,ZEU,1,ZEU_u.shp,
0370350018,ZEU,1,ZEU_u.shp,
0370350019,ZEU,1,ZEU_u.shp,
0370350020,ZEU,1,ZEU_u.shp,
0370350021,ZEU,1,ZEU_u.shp,
0370350022,ZEU,1,ZEU_u.shp,
0370350024,ZEU,1,ZEU_u.shp,
0370350025,ZEU,1,ZEU_u.shp,
0370350026,ZEU,1,ZEU_u.shp,
0370350027,ZEU,1,ZEU_u.shp,
0370350028,ZEU,1,ZEU_u.shp,
0370350029,ZEU,1,ZEU_u.shp,
0370350030,ZEU,1,ZEU_u.shp,
0370350031,ZEU,1,ZEU_u.shp,
0370350032,ZEU,1,ZEU_u.shp,
0370350033,ZEU,1,ZEU_u.shp,
0370350034,ZEU,1,ZEU_u.shp,
0370360000,ZEU,1,ZEU_u.shp,
0370360001,ZEU,1,ZEU_u.shp,
0370360002,ZEU,1,ZEU_u.shp,
0370360061,ZM,1,ZM_u.shp,
0370360062,ZM,1,ZM_u.shp,
0370360063,ZEU,1,ZEU_u.shp,
0370360064,ZEU,1,ZEU_u.shp,
0370360065,ZEU,1,ZEU_u.shp,
0370360066,ZEU,1,ZEU_u.shp,
0370360067,ZEU,1,ZEU_u.shp,
0370360072,ZEU,1,ZEU_u.shp,
0370360073,ZEU,1,ZEU_u.shp,
0370360074,ZEU,1,ZEU_u.shp,
0370360075,ZEU,1,ZEU_u.shp,
0370360076,ZEU,1,ZEU_u.shp,
0370360077,ZEU,1,ZEU_u.shp,
0370360078,ZEU,1,ZEU_u.shp,
0370360079,ZEU,1,ZEU_u.shp,
0370360080,ZEU,1,ZEU_u.shp,
0370360082,ZEU,1,ZEU_u.shp,
0370360083,ZEU,1,ZEU_u.shp,
0370360084,ZEU,1,ZEU_u.shp,
0370360085,ZEU,1,ZEU_u.shp,
0370360086,ZEU,1,ZEU_u.shp,
0370360087,ZEU,1,ZEU_u.shp,
0370360088,ZEU,1,ZEU_u.shp,
0370360089,ZEU,1,ZEU_u.shp,
0370360090,ZEU,1,ZEU_u.shp,
0370360091,ZEU,1,ZEU_u.shp,
0370360092,ZEU,1,ZEU_u.shp,
0370360096,ZEU,1,ZEU_u.shp,
0370360097,ZEU,1,ZEU_u.shp,
0370360098,ZEU,1,ZEU_u.shp,
0370360099,ZEU,1,ZEU_u.shp,
0370360100,ZEU,1,ZEU_u.shp,
0370360104,ZEU,1,ZEU_u.shp,
0370360105,ZEU,1,ZEU_u.shp,
0370360110,ZEU,1,ZEU_u.shp,
0370360111,ZEU,1,ZEU_u.shp,
0370360112,ZEU,1,ZEU_u.shp,
0370360113,ZEU,1,ZEU_u.shp,
0370360114,ZEU,1,ZEU_u.shp,
0370360115,ZEU,1,ZEU_u.shp,
0370360142,ZEU,1,ZEU_u.shp,
0370360143,ZEU,1,ZEU_u.shp,
0370360144,ZEU,1,ZEU_u.shp,
0370360145,ZEU,1,ZEU_u.shp,
0370360647,ZEU,1,ZEU_u.shp,
0370400000,ZEU,1,ZEU_u.shp,
0370480028,ZPR,1,ZPR.shp,
0370640013,ZEU,1,ZEU_u.shp,
0370640014,ZEU,1,ZEU_u.shp,
0370640015,ZEU,1,ZEU_u.shp,
0370780018,ZPR,1,ZPR.shp,
0370830441,ZEU,1,ZEU_u.shp,
0370990029,ZEU,1,ZEU_u.shp,
0371000188,ZEU,1,ZEU_u.shp,
0380020016,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,1
0380020023,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,1
0380030006,ZEU,1,ZEU_u.shp,
0380030007,ZEU,1,ZEU_u.shp,
0380030008,ZEU,1,ZEU_u.shp,
0380030009,ZEU,1,ZEU_u.shp,
0380030010,ZEU,1,ZEU_u.shp,
0380030012,ZEU,1,ZEU_u.shp,
0380030013,ZEU,1,ZEU_u.shp,
0380030061,ZEU,1,ZEU_u.shp,
0380050038,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,1
0380060091,ZEU,1,ZEU_u.shp,
0380700038,ZEU,1,ZEU_u.shp,
0380700039,ZEU,1,ZEU_u.shp,
0380700040,ZEU,1,ZEU_u.shp,
0380950021,ZEU,1,ZEU_u.shp,
0380950022,ZEU,1,ZEU_u.shp,
0380980000,ZEU,1,ZEU_u.shp,
0380980147,ZEU,1,ZEU_u.shp,
0381030000,ZEU,1,ZEU_u.shp,
0381040000,ZEU,1,ZEU_u.shp,
0381160001,ZEU,1,GeoSampa(Lei18177→ZEU)+Q3,1
0390730019,ZEU,1,ZEU_u.shp,
0400370008,ZM,1,ZM_u.shp,
0400370013,ZEPAM,"0,1",ZEPAM.shp,
0400500007,ZM,1,ZM_u.shp,
0400510004,ZM,1,ZM_u.shp,
0400510007,ZM,1,ZM_u.shp,
0400560001,ZM,1,ZM_u.shp,
0400700147,ZM,1,ZM_u.shp,
0400740039,ZEPAM,"0,1",ZEPAM.shp,
0400770013,ZM,1,ZM_u.shp,
0400770014,ZM,1,ZM_u.shp,
0400770015,ZC,1,ZC.shp,
0400770016,ZC,1,ZC.shp,
0400840051,ZC,1,ZC.shp,
0400850012,ZC,1,ZC.shp,
0400850013,ZC,1,ZC.shp,
0400880053,ZM,1,ZM_u.shp,
0400900012,ZM,1,ZM_u.shp,
0400900218,ZM,1,ZM_u.shp,
0400960031,ZC,1,ZC.shp,
0401040002,ZC,1,ZC.shp,
0401150013,ZC,1,ZC.shp,
0401150019,ZC,1,ZC.shp,
0401250058,ZC,1,ZC.shp,
0401290000,ZC,1,ZC.shp,
0401290001,ZC,1,ZC.shp,
0401290070,ZC,1,ZC.shp,
0401990202,ZC,1,ZC.shp,
0401990204,ZC,1,ZC.shp,
0401990205,ZC,1,ZC.shp,
0401990206,ZC,1,ZC.shp,
0401990207,ZM,1,ZM_u.shp,
0401990208,ZC,1,ZC.shp,
0401990209,ZC,1,ZC.shp,
0401990210,ZC,1,ZC.shp,
0410420010,ZER-1,1,ZER_1.shp,
0412720001,ZEU,1,ZEU_u.shp,
0412720002,ZEU,1,ZEU_u.shp,
0412720003,ZEU,1,ZEU_u.shp,
0412720004,ZEU,1,ZEU_u.shp,
0412720005,ZEU,1,ZEU_u.shp,
0412720006,ZEU,1,ZEU_u.shp,
0412720010,ZCOR-2,1,ZCOR_2.shp,
0412720011,ZCOR-2,1,ZCOR_2.shp,
0412720012,ZCOR-2,1,ZCOR_2.shp,
0412720013,ZCOR-2,1,ZCOR_2.shp,
0412720014,ZCOR-2,1,ZCOR_2.shp,
0412720015,ZER-1,1,ZER_1.shp,
0412720016,ZER-1,1,ZER_1.shp,
0412720017,ZER-1,1,ZER_1.shp,
0412720018,ZER-1,1,ZER_1.shp,
0412720019,ZER-1,1,ZER_1.shp,
0412720020,ZER-1,1,ZER_1.shp,
0412720021,ZER-1,1,ZER_1.shp,
0412720022,ZCOR-2,1,ZCOR_2.shp,
0412720023,ZCOR-2,1,ZCOR_2.shp,
0412720024,ZCOR-2,1,ZCOR_2.shp,
0412720025,ZCOR-2,1,ZCOR_2.shp,
0412720026,ZCOR-2,1,ZCOR_2.shp,
0412720027,ZCOR-2,1,ZCOR_2.shp,
0412720028,ZCOR-2,1,ZCOR_2.shp,
0412720031,ZEU,1,ZEU_u.shp,
0412720032,ZEU,1,ZEU_u.shp,
0412720033,ZEU,1,ZEU_u.shp,
0412720034,ZEU,1,ZEU_u.shp,
0412720035,ZEU,1,ZEU_u.shp,
0412720036,ZEU,1,ZEU_u.shp,
0412720038,ZCOR-2,1,ZCOR_2.shp,
0412730007,ZEU,1,ZEU_u.shp,
0412730010,ZCOR-2,1,ZCOR_2.shp,
0412730011,ZCOR-2,1,ZCOR_2.shp,
0412730012,ZCOR-2,1,ZCOR_2.shp,
0412730014,ZCOR-2,1,ZCOR_2.shp,
0412730015,ZCOR-2,1,ZCOR_2.shp,
0412730016,ZCOR-2,1,ZCOR_2.shp,
0412730017,ZER-1,1,ZER_1.shp,
0412730018,ZER-1,1,ZER_1.shp,
0412730019,ZER-1,1,ZER_1.shp,
0412730025,ZEU,1,ZEU_u.shp,
0412730026,ZEU,1,ZEU_u.shp,
0412730027,ZEU,1,ZEU_u.shp,
0412730028,ZEU,1,ZEU_u.shp,
0412730029,ZEU,1,ZEU_u.shp,
0412730030,ZEU,1,ZEU_u.shp,
0420080149,ZEU,1,ZEU_u.shp,
0420120155,ZEU,1,ZEU_u.shp,
0420240088,ZEU,1,ZEU_u.shp,
0420250018,ZEU,1,ZEU_u.shp,
0420250019,ZEU,1,ZEU_u.shp,
0420250020,ZEU,1,ZEU_u.shp,
0420250021,ZEU,1,ZEU_u.shp,
0420250022,ZEU,1,ZEU_u.shp,
0420250023,ZEU,1,ZEU_u.shp,
0420250024,ZEU,1,ZEU_u.shp,
0420250025,ZEU,1,ZEU_u.shp,
0420250026,ZEU,1,ZEU_u.shp,
0420250027,ZEU,1,ZEU_u.shp,
0420250028,ZEU,1,ZEU_u.shp,
0420260007,ZEU,1,ZEU_u.shp,
0420290021,ZEPAM,"0,1",ZEPAM.shp,
0420470012,ZEU,1,ZEU_u.shp,
0420770021,ZEU,1,ZEU_u.shp,
0421670000,ZEU,1,ZEU_u.shp,
0421680000,ZC,1,ZC.shp,
0421680001,ZC,1,ZC.shp,
0421690000,ZEU,1,ZEU_u.shp,
0421700000,ZC,1,ZC.shp,
0421710000,ZEU,1,ZEU_u.shp,
0421720001,ZEU,1,ZEU_u.shp,
0421740000,ZEU,1,ZEU_u.shp,
0421750000,ZC,1,ZC.shp,
0421760000,ZC,1,ZC.shp,
0422090001,ZEU,1,ZEU_u.shp,
0431790030,ZM,1,ZM_u.shp,
0450440064,ZEU,1,ZEU_u.shp,
0500080025,ZM,1,ZM_u.shp,
0501140004,ZEM,1,ZEM.shp,
0501140006,ZEM,1,ZEM.shp,
0501140007,ZEM,1,ZEM.shp,
0501140008,ZEM,1,ZEM.shp,
0501140009,ZEM,1,ZEM.shp,
0501140011,ZEM,1,ZEM.shp,
0501140015,ZEM,1,ZEM.shp,
0501140017,ZEM,1,ZEM.shp,
0501150001,ZEM,1,ZEM.shp,
0501150002,ZEM,1,ZEM.shp,
0501150003,ZEM,1,ZEM.shp,
0501150006,ZM,1,ZM_u.shp,
0501150007,ZM,1,ZM_u.shp,
0501150008,ZM,1,ZM_u.shp,
0501150009,ZM,1,ZM_u.shp,
0501150010,ZM,1,ZM_u.shp,
0501150011,ZM,1,ZM_u.shp,
0501150012,ZM,1,ZM_u.shp,
0501150013,ZM,1,ZM_u.shp,
0501150014,ZM,1,ZM_u.shp,
0501150015,ZM,1,ZM_u.shp,
0501150019,ZM,1,ZM_u.shp,
0501150020,ZM,1,ZM_u.shp,
0501150021,ZM,1,ZM_u.shp,
0501150022,ZM,1,ZM_u.shp,
0501150023,ZM,1,ZM_u.shp,
0501150024,ZM,1,ZM_u.shp,
0501150025,ZM,1,ZM_u.shp,
0501150026,ZM,1,ZM_u.shp,
0501150027,ZM,1,ZM_u.shp,
0501150029,ZM,1,ZM_u.shp,
0502150020,ZEM,1,ZEM.shp,
0502150021,ZEM,1,ZEM.shp,
0502150022,ZEM,1,ZEM.shp,
0502150023,ZEM,1,ZEM.shp,
0502150026,ZM,1,ZM_u.shp,
0513190002,ZOE,1,ZOE.shp +Quadro2A(basico-macroarea),
0530330085,ZM,1,ZM_u.shp,
0542090001,ZM,1,ZM_u.shp,
0542090002,ZM,1,ZM_u.shp,
0542090003,ZM,1,ZM_u.shp,
0542090004,ZM,1,ZM_u.shp,
0542090005,ZM,1,ZM_u.shp,
0542600501,ZC,1,ZC.shp,
0542600601,ZC,1,ZC.shp,
0551460090,ZM,1,ZM_u.shp,
0602620011,ZM,1,ZM_u.shp,
0610070001,ZEU,1,ZEU_u.shp,
0610140034,ZEUP,1,ZEUP_u.shp,
0610240013,ZEUP,1,ZEUP_u.shp,
0610520001,ZEIS-3,1,ZEIS_3.shp,
0610520004,ZEIS-3,1,ZEIS_3.shp,
0610550001,ZM,1,ZM_u.shp,
0610730198,ZEIS-3,1,ZEIS_3.shp,
0610750003,ZEIS-5,1,ZEIS_5.shp,
0610750004,ZEIS-5,1,ZEIS_5.shp,
0610750005,ZEIS-5,1,ZEIS_5.shp,
0610750034,ZEIS-5,1,ZEIS_5.shp,
