uso,tipo,tema,oficialidade,nome,path,bytes,drive_id
USAR,TABELA_DADO,IPTU,OFICIAL,iptu-2020-cep01.csv.gz,,14298903,1COZabUyMc_qh3cPnEWXleTyz9j8yE9Uf
COMERCIAL,CODEX_DOC,TDC,NOSSO,Imoveis Tombados e Elegiveis para TDC,,21167,1gS2rONEUKB_0npohXGmnPtNpjB_OkorOuU5bj6gSjLM
COMERCIAL,PLANILHA,TDC,NOSSO,PLANILHA DE IMOVEIS TOMBADOS.xlsx,,297668,17x9sG16MB6USyrJtxfkLhnYoPpHTYvPn
COMERCIAL,PLANILHA,TDC,NOSSO,PLANILHA DE IMOVEIS TOMBADOS,,150364,161jgQYxat_CpJAWBcBKXERufnt7evQbRmaNCE5YUJmo
COMERCIAL,TABELA_DADO,GEO,NOSSO,SIRGAS_SHP_benstombados1.csv,,2704806,14IiO6j8gx2QlA-REiLCAxKftlwxnkK58
COMERCIAL,PLANILHA,GEO,NOSSO,SIRGAS_SHP_benstombados1,,240982,1IQtSyiGWotwnYD79w6EJoN6UxtOJw5EqFxw_yTRjpOs
USAR,LEI,JURIDICO,OFICIAL,LEI  No   16.050,,219028,1MP11ViGMWi9ud69fnlu_y80Q1Py4RGQpaN6JTn6lp68
COMERCIAL,TABELA_DADO,TDC,NOSSO,TDC_ASSET_LIGHT_V8_FULL_20251207_0339.csv,,6445980,1p1eSy3IzTJyqQ7WMsLfpeGuzggClLbbz
COMERCIAL,TABELA_DADO,TDC,NOSSO,BENSTOMBADOS_ENRIQUECIDO_BLINDADO_V2.csv,,3437159,15XDX2-ANBC8EJpWGDdo5J_Ebde5zmM6r
COMERCIAL,PLANILHA,GEO,NOSSO,SIRGAS_SHP_benstombados1,,228315,1_dn94DJY1aZGD0U_iMLuuEje-1lhH1g_CWfOx3_VClo
COMERCIAL,TABELA_DADO,TDC,NOSSO,BASE_TDC_TOMBADOS_FINAL_v1_2.csv,,17182541,1-tPk18j-x0nqnvIzSZ6TCVjH8Y7tS27O
COMERCIAL,TABELA_DADO,TDC,NOSSO,BASE_TDC_TOMBADOS_FINAL_v1_3.csv,,14001147,1jAnX-8OTCJRalskuH6igBWDs0jiD_6jP
COMERCIAL,TABELA_DADO,TDC,NOSSO,BASE_TDC_TOMBADOS_FINAL_v1_3.csv,,13952532,1uzTUwdYN7O_6lY7LeMXT8Q1PJDxzsFTD
COMERCIAL,TABELA_DADO,TDC,NOSSO,BASE_TDC_TOMBADOS_NOTAVEIS_v1_6.csv,,3749480,1jYwO0htt2xCXAw2Y3uGOo-o-7XfWEZtl
COMERCIAL,TABELA_DADO,TDC,NOSSO,INVENTARIO_TDC_FINAL_PRECIFICADO.csv,,499623,1fvJ0HOeX0cNzBr0olv1s7iWbCjeAdsXP
COMERCIAL,TABELA_DADO,TDC,NOSSO,INVENTARIO_TDC_RASTREABILIDADE_COMPLETA.csv,,4120010,1pjyRObWLkKpmLBEnQ0f2rBPMMS5GWSe0
COMERCIAL,TABELA_DADO,TDC,NOSSO,INVENTARIO_TDC_RASTREABILIDADE_TOTAL_V2.csv,,4402190,1j4Ns9uM5sQMvdCSAr1YOGZj20hoiJptO
COMERCIAL,TABELA_DADO,TDC,NOSSO,INVENTARIO_TDC_RASTREABILIDADE_TOTAL_V3.csv,,4432769,1kwym7NmRSzICKJFVjBg2ABqHuvVqgTMV
COMERCIAL,TABELA_DADO,TDC,NOSSO,INVENTARIO_TDC_RASTREABILIDADE_TOTAL_V3_2.csv,,4448223,1FQOFD80y4aanvS7hT2qbYk63zNiH_CX_
COMERCIAL,PLANILHA,TDC,NOSSO,INVENTARIO_TDC_RASTREABILIDADE_TOTAL_V3,,736533,1KmZklDIwf1L99ED8rY0aviEBiI8ClLoQErnLInNWGA4
COMERCIAL,ENGINE_CODIGO,TDC,NOSSO,BASE_TDC_TOMBADOS_FINAL,,25049,1LZIeWG5z43rnEYvlzYO-EdoC2zMMXfMB
COMERCIAL,TABELA_DADO,GEO,NOSSO,SIRGAS_SHP_benstombados1.csv,,2615199,1_y90TcV6LPsDNZorlxJMiAG1_mROjKXS
USAR,TABELA_DADO,IPTU,OFICIAL,IPTU_2026.csv,,937865216,1GOBf3pOYrDATCTOfMHLdbG1Iv82kV7Qt
USAR,LEI,JURIDICO,OFICIAL,lei-federal-6015-1973-etapa-1.tx,,2813,13KLV94UXuly4Z83A9zQlMoGM3SyauvdfeFM9tU_G_js
COMERCIAL,TABELA_DADO,TDC,NOSSO,amostralistaprospeccao.csv,,5524,1Zrwm5Co_--hqbCYlxvvQSiq9AozrsCVD
COMERCIAL,PLANILHA,TDC,NOSSO,PotencialUrbano_ListaProspeccaoZEPEC.xlsx,,203287,1C_H4j1e8aVC9oA4HgRJHxctrRElK2fH0
USAR,DOC_GOOGLE,TDC,NOSSO,# BÍBLIA DA INTELIGÊNCIA DE NEGÓCIOS- HUB TDC-SP (INSTITUTO BAIRRO VIVO),00 — Governança & Índice,3440,1gx0kxXhPcxd7cB0zr94eItvWs2Vo9pSYh50FFuOk_Yc
USAR,RASCUNHO,OUTRO,NOSSO,Todas as 7 páginas renderizaram normalmente.txt,00 — Governança & Índice,7504,1TTtd8pr_t4jFIkW8BLzTXX1-UTmIR-X9
USAR,RASCUNHO,OUTRO,NOSSO,## Extração concluída — 14 arquivos gerados.txt,00 — Governança & Índice,3436,1kfJjK7rN6mwvSNyXG4CIpSf0lpcNf8Sb
USAR,RASCUNHO,TDC,NOSSO,## Extração concluída — 11 arquivos IPTU-TDC.txt,00 — Governança & Índice,12189,1TnUM4z0vC9IqVqtMuFnf0HU0KmkBF33L
USAR,RASCUNHO,OUTRO,NOSSO,Todos os __12 arquivos__ foram baixados com sucesso.txt,00 — Governança & Índice,1179,1B9YUKwtDjLtYVMBBSstnsiJaiOe6zQ45
USAR,RASCUNHO,OUTRO,DESCONHECIDO,s.txt,00 — Governança & Índice,3468,18lqzAEwTh5EK_osq3MndozlrvOmUWrBx
USAR,RASCUNHO,OUTRO,NOSSO,## Downloads concluídos — 15 arquivos.txt,00 — Governança & Índice,32967,14V_6kR6k2v19H0JUlr-Burb2C6idJhFm
USAR,RASCUNHO,OUTRO,DESCONHECIDO,r que.txt,00 — Governança & Índice,13736,1j1LM2I2DNz9GMxKGEfDJO-YD2cJX5bLt
USAR,OUTRO,GOVERNANCA,NOSSO,Contrato de Gestão Comercial e Parceria Estratégica.docx,00 — Governança & Índice,11980,1p-icDGiZbmKcEH_jnyJa52L4yo9z4gWR
USAR,OUTRO,OUTRO,NOSSO,log_extracao_textual_silver_20260307_233509.json,00 — Governança & Índice,162,1WAKYRURg1_Vu3VD29r_hFfV_UFTlEISQ
USAR,FORMULARIO,IPTU,NOSSO,Formulário para levantamento de IPTU.docx,00 — Governança & Índice,13845,1kc3gUMGDJV1m-hkmAWAPsxVWFiu_odN_
USAR,OUTRO,OUTRO,DESCONHECIDO,Todas Versões.docx,00 — Governança & Índice,5255757,1aA_2Qbzg5wlrTp-TdGVnRh7gGPH3PlER
USAR,PDF,OUTRO,DESCONHECIDO,download.pdf,00 — Governança & Índice,107888,1yyMHU4g9aQoWgG_zcckyafBPC-J0wY5r
USAR,PDF,IPTU,OFICIAL,Paulo prédio Libero capa IPTU 2025 Libero Badaro 306 e 310.pdf,00 — Governança & Índice,586378,1RSoqcK42sLTXXMElT-dH-N4j3XIhgtpb
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 18.081 DE 19 DE JANEIRO DE 2024 « Catálogo de Legislação Municipal_02ef41.pdf,01A_BRONZE_OFICIAL,675351,1TnFPHlJyox4ZOSNleoXQf43nFc5HMFwJ
USAR,TABELA_DADO,OUTRO,OFICIAL,Cópia de Enquadramento de Atividade CNAE - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.csv,01A_BRONZE_OFICIAL,2450,1QzRX4HAtFh3d4tpSoKUKz0NeGrI7JsU_
USAR,TABELA_DADO,OUTRO,OFICIAL,Cópia de Certidão de Uso e Ocupação do Solo - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.csv,01A_BRONZE_OFICIAL,3070,1wYLzQUliz9KAwDUDlAQMtEGi9vO6N9Sa
USAR,TABELA_DADO,TDC,OFICIAL,Cópia de Outorga Onerosa do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.csv,01A_BRONZE_OFICIAL,3709,17WQ_gjtH_6Xvyxn1pPG2M1f53c9FkPne
USAR,TABELA_DADO,OUTRO,OFICIAL,Cópia de Projeto de Intervenção Urbana apresentado por particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.csv,01A_BRONZE_OFICIAL,2664,1oWKZR-y27H9uC2ROSOJZW0nk3Plv_9tg
USAR,TABELA_DADO,GEO,OFICIAL,Cópia de SIRGAS_SHP_areaenvoltoriaiphan2.csv,01A_BRONZE_OFICIAL,786,1p55amHpO-cxkOeNNWb4Z4NHHUTZ5vWl-
USAR,PORTARIA,JURIDICO,OFICIAL,PORTARIA SECRETARIA MUNICIPAL DE LICENCIAMENTO - SEL Nº 1 DE 8 DE JANEIRO DE 2020 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,628934,1jh3QfKo9PyclWnyKM_6hQZOHrHdG33hZ
USAR,TABELA_DADO,GEO,OFICIAL,Cópia de SIRGAS_SHP_areaenvoltoriacondephaat2.csv,01A_BRONZE_OFICIAL,26612,1K3Q1vynKxpIrmZOsH0U32vhH3qwyaMe8
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 17.577 DE 20 DE JULHO DE 2021 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,217541,1CXGxHaPccEwFgOTV0qBbf5YfhVeN-k92
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 17.202 DE 16 DE OUTUBRO DE 2019 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,218171,1WizZvQqBvxWLeXIEgtJgqCVyVk8C11t2
USAR,TABELA_DADO,GEO,OFICIAL,Cópia de Ativação de Zonas de Estruturação (ZEUP e ZEMP) por Particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.csv,01A_BRONZE_OFICIAL,1542,1N9EReiTKJuV8cis2btfVTTPMKBjTQslq
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 16.642 DE 9 DE MAIO DE 2017 « Catálogo de Legislação Municipal_26f02f.pdf,01A_BRONZE_OFICIAL,458825,1ZySMXfFyjU6RVY9j1KY-O7EExiIgHrq0
USAR,PDF,OUTRO,OFICIAL,Transferência do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura2.pdf,01A_BRONZE_OFICIAL,470944,1GvjFsDmdAFgLO8Az40Dysx5-7graqT_c
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 17.844 DE 14 DE SETEMBRO DE 2022 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,632288,1w8DyiiP_hpVcfd8K2Ogwm9R49Lruxrxa
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 59.671 DE 7 DE AGOSTO DE 2020 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,241344,1P6ePzXMuiUqbADByVsS_8ncJfZv4YX5C
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 60.581 DE 27 DE SETEMBRO DE 2021 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,103619,1uHF3V1VJ90T618_hSGerDH25rhg3S2Nw
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 61.137 DE 10 DE MARÇO DE 2022 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,252219,1voddrf0aWuq0KANTfYiivIMAOhZ7gfMC
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 18.177 DE 25 DE JULHO DE 2024 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,189974,1EgXHFEMjIEEt-y7uVBhOmxOaWcyH5eTM
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 17.104 DE 30 DE MAIO DE 2019 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,107761,1dSrpGiNUA1AXwOEJHXn1Uo6jywQwXgeI
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 59.164 DE 27 DE DEZEMBRO DE 2019 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,330468,1pXMKxf4maQtoGPxVUEogXyJ_5r3ePpA9
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 58.176 DE 3 DE ABRIL DE 2018 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,85751,1PFsCVez35FZDHJ4JetkfyS61kB25YEIQ
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 62.175 DE 24 DE FEVEREIRO DE 2023 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,96526,1xiVk-Bdec_2GZtGruxVP8vW4SRZrCJ_R
USAR,LEI,JURIDICO,OFICIAL,RAZÕES DO VETO AO PROJETO DE LEI Nº 272_2015; OFÍCIO DE 22 DE MARÇO DE 2016 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,110997,1HwtHyg3rGtrYtmYkEKus-WPjV2MSe6LL
USAR,LEI,JURIDICO,OFICIAL,LEI Nº 17.217 DE 23 DE OUTUBRO DE 2019 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,135450,1ptRtMKioC9MlBIPyWDtM5Tjf-jd1y1nQ
USAR,PORTARIA,JURIDICO,OFICIAL,PORTARIA SECRETARIA MUNICIPAL DE LICENCIAMENTO - SEL Nº 15 DE 2 DE MAIO DE 2016 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,111503,1mzhWsZzQO5Sg0I4FJxSvOifJPy1J3utB
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 63.437 DE 23 DE MAIO DE 2024 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,120595,1yHRfrKnxvyMpPLxxEmbqAFWDd4RtWi0X
USAR,JURISPRUDENCIA,OUTRO,OFICIAL,RESOLUÇÃO SECRETARIA MUNICIPAL DE CULTURA - SMC_CONPRESP Nº 13 DE 13 DE NOVEMBRO DE 2023.pdf,01A_BRONZE_OFICIAL,75890,1nYg8V1uIclOv-___Cwmk1y-errzDyKN2
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 59.886 DE 4 DE NOVEMBRO DE 2020 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,173148,1WzWG9ARZWla35cV13ADRN5kbGMdzS8L6
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 58.707 DE 8 DE ABRIL DE 2019 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,83784,1j4WY2cGgyf4YWREjl6rY-p8R6i1SjLbz
USAR,JURISPRUDENCIA,GOVERNANCA,OFICIAL,RESOLUÇÃO SECRETARIA MUNICIPAL DE CULTURA - SMC_CONPRESP Nº 22 DE 13 DE DEZEMBRO DE 2002 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,394373,14MLTz8KJHEQFEzFBeZIq6GBWEk9lahVy
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 57.299 DE 8 DE SETEMBRO DE 2016 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,133298,1kMt7NeDDLjC1KM8q3a7xIogoluHweePk
USAR,PORTARIA,JURIDICO,OFICIAL,PORTARIA SECRETARIA MUNICIPAL DE COORDENAÇÃO DAS SUBPREFEITURAS - SMSP Nº 20 DE 3 DE MAIO DE 2016 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,73660,1YY8ooARP0Cvx0yhB2V-pFsTRoODk9wi7
USAR,DECRETO,JURIDICO,OFICIAL,DECRETO Nº 58.094 DE 21 DE FEVEREIRO DE 2018 « Catálogo de Legislação Municipal.pdf,01A_BRONZE_OFICIAL,170026,1h2wnBNOUg8qSA18ODb0S5XUMkegoQruh
USAR,PDF,OUTRO,OFICIAL,Certidão de Uso e Ocupação do Solo - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.pdf,01A_BRONZE_OFICIAL,478601,13PSvk6Lsnmu6YG-8wL5UvmObnI1lQjkR
USAR,PDF,GEO,OFICIAL,Ativação de Zonas de Estruturação (ZEUP e ZEMP) por Particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.pdf,01A_BRONZE_OFICIAL,446996,1Uln2AYwlQ6z_DVrRk-_YJLqglFQSzy6b
