drive_id,nome,classe,ext,destino
1Bre-GdxuWZHUxznhyoyGvQ25yx6FBgJF,MAPA da Lei nº 18081_2024_Pag_1_Img_29.png,CRIADO,png,90 — Material bruto (só ideias)
1nkL8g-AGB88anFyyk_pqD2-3GbN3b5f_,MAPA da Lei nº 18081_2024_Pag_1_Img_34.png,CRIADO,png,90 — Material bruto (só ideias)
1cCpIomLS_QbrDY6vYl-SVNTYQmtDjqHf,MAPA da Lei nº 18081_2024_Pag_1_Img_35.png,CRIADO,png,90 — Material bruto (só ideias)
1lcNJOi7NQLPDtujP4Z4BsOol3cheqa3-,MEGA_PLANILHA_ENRIQUECIDA_FINAL_V2.csv,CRIADO,csv,90 — Material bruto (só ideias)
1ufhOE9tnBtgAEo4Kp-f2yx5Ago5op7Pm,MEGA_PLANILHA_SANEADA_TOMBADOS_V1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1PyfUQ0r9dsg5wmU9txvmoFro1f2h6ctY,Outorga Onerosa do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_1_Img_2.png,CRIADO,png,90 — Material bruto (só ideias)
1zWK6ydR4jxuyxNflgYCJMXog5qUO0jjT,Outorga Onerosa do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_1_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1ht2otxfop4A8B8DgVPlXbBROGMSJA0ov,Outorga Onerosa do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_2_Img_1.png,CRIADO,png,90 — Material bruto (só ideias)
1vI-j1yauE1otqDhOhiDQ4YGD7aDrZUg-,Outorga Onerosa do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_3_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
12ZiULdFW0AAn9bjfVNX5J5FOxGAxjyYW,Outorga Onerosa do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_4_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1vtIfKTWCOkTz7zwTdCxHcnOsZJj-J7wQ,Outorga Onerosa do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pagina_3_Tabela_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1as1JwV3JQK3gMyBHvOCLo_OJGOg2a3aT,PCA_Consolidado_IA.csv,CRIADO,csv,90 — Material bruto (só ideias)
1R0NzBWR62l3Mw7onglejR3rwGQimXbre,PLANILHA_ENRIQUECIDA_FINAL_ITBI_V2.csv,CRIADO,csv,90 — Material bruto (só ideias)
1Gy0-iqb-Ujjg2NhNCQZXxTaOHsK7IWe3,PORTARIA SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO - SMUL Nº 172 DE 10 DE DEZEMBRO DE 2024 « Catálogo de Legislação Municipal (2)_Pag_1_Img_1.png,CRIADO,png,90 — Material bruto (só ideias)
1KfWrhgtqUVRv_kzRdFrgR1zgkxMtQ1Vh,PORTARIA SECRETARIA MUNICIPAL DE URBANISMO E LICENCIAMENTO - SMUL Nº 8 DE 30 DE JANEIRO DE 2025 « Catálogo de Legislação Municipal (1)_Pag_1_Img_1.png,CRIADO,png,90 — Material bruto (só ideias)
1HjDRpPI89NkBf1mklQZX0wSUwyunwf0p,PRONUNCIAMENTO SMUL.ATECC.CTLU_001_2024 - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_1_Img_2.png,CRIADO,png,90 — Material bruto (só ideias)
1sOXQsccmZs6UgAsY6Ouc73G2eDmqPORs,PRONUNCIAMENTO SMUL.ATECC.CTLU_001_2024 - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_1_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1XzXyQM4DSR82hHCSQ-nAE1IxWzfi196_,PRONUNCIAMENTO SMUL.ATECC.CTLU_001_2024 - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_2_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1Lb6ioFdTNVzTayb8h0wRWnh_iGHljK8w,PRONUNCIAMENTO SMUL.ATECC.CTLU_001_2024 - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_3_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1QWDIoBZxYz58LZeKp3wKhdH1HZevEqtN,PRONUNCIAMENTO SMUL.ATECC.CTLU_001_2024 - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pagina_1_Tabela_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1p86RoT9pB36FD-Vq3N2NowQeL77T6YiR,PRONUNCIAMENTO SMUL.ATECC.CTLU_001_2024 - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pagina_2_Tabela_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1aU-3SAhMw_nsM-ZZa6cx8ylhptub1gRX,PRONUNCIAMENTO SMUL.ATECC.CTLU_001_2024 - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pagina_3_Tabela_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1RaUbbKurU6O1OwKfFYHQWInT07Oi67IM,Pedido de Reconhecimento de Complexo de Saúde por Particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (1)_Pag_1_Img_2.png,CRIADO,png,90 — Material bruto (só ideias)
1k5e5ipMPGSJ-nLFOQPxWXqreTqKKRBJ3,Pedido de Reconhecimento de Complexo de Saúde por Particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_1_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1qHOBwwLsTsRjRgNtPIaA8OHru6t6zCtG,Pedido de Reconhecimento de Complexo de Saúde por Particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_3_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1OdkJhZ8hGdlgdo-vva3_4kIOOxcECdCH,Pedido de Reconhecimento de Complexo de Saúde por Particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pagina_1_Tabela_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1CMVeUn8ljXyWgrHEZ-r6jeGQXHDE0yHR,Portaria CAT 15 de 2003_Pag_10_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1EPfXFHs0uvoT0leS0f2M-Zw6QRZ14dql,Portaria CAT 15 de 2003_Pag_11_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1nrjX0l8lPs7aGIiS-B158oX6W9yzqxX_,Portaria CAT 15 de 2003_Pag_12_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1J4Qx79MBR47L1a0hu9Ju0g7ZrThYQBhj,Portaria CAT 15 de 2003_Pag_12_Tab_2.csv,CRIADO,csv,90 — Material bruto (só ideias)
16FYuuPd5W3FFeSSTCfboEySI679Jj2wX,Portaria CAT 15 de 2003_Pag_17_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1mFkQ2sy2gYZwxg_5Q8DWS7Owvcv5WZZQ,Portaria CAT 15 de 2003_Pag_18_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1zpNnhFOflckWmZV05wzRdvhVrImqs1OH,Portaria CAT 15 de 2003_Pag_19_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1XVKtp-kgKqBYYcpc2qpDf1xd8S5gFHOC,Portaria CAT 15 de 2003_Pag_20_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1h7o-W2XHQi9Q7h8XZ7g4Tc_NUF0auKll,Portaria CAT 15 de 2003_Pag_21_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
167nAZzJzWeFMiDWonEZSTh61Iy5_twJc,Portaria CAT 15 de 2003_Pag_21_Tab_2.csv,CRIADO,csv,90 — Material bruto (só ideias)
1OvqBRRYUis70uF9sjchoAMQ6FWSQEPrS,Portaria CAT 15 de 2003_Pag_22_Tab_2.csv,CRIADO,csv,90 — Material bruto (só ideias)
1hID511zO-H9XeY7Q1HzrOyQmTHc1btyX,Portaria CAT 15 de 2003_Pag_22_Tab_3.csv,CRIADO,csv,90 — Material bruto (só ideias)
1qw1LJKcaIHlELSpb0eDPtjo5iP9NHwpI,Portaria CAT 15 de 2003_Pag_24_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
17aq6t4PV54Md8WLSy7M6BXyx6d9NECAh,Portaria CAT 15 de 2003_Pag_25_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1a1ZbagjhD50nuBNP2EShIMelezA1VcNQ,Portaria CAT 15 de 2003_Pag_9_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1Z0Z1TIMa6kSZEpAqACLuwHN8-fjuY9-C,Projeto de Intervenção Urbana apresentado por particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (1)_Pag_1_Img_2.png,CRIADO,png,90 — Material bruto (só ideias)
1hTkycrf4k4QPFGtdl2ax2uaw0Inmnlz5,Projeto de Intervenção Urbana apresentado por particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_1_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1Wz5mQ5bV1Ims4qLyv_SFE_UHmySjOrmv,Projeto de Intervenção Urbana apresentado por particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_3_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1ddamN40mv9-sqeQauN8wirPneRZIdj5n,Projeto de Intervenção Urbana apresentado por particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_4_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1Dq-VzEWVIrPaWLJVQsDUWAsbyA1bqmTK,Projeto de Intervenção Urbana apresentado por particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pagina_1_Tabela_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1LVk-lnCd6hXMoLwvXDP1wcfwCRLciF9t,Projeto de Intervenção Urbana apresentado por particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pagina_3_Tabela_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1WVR4hUQvM-N4jcqooLk_MMO77ACM-4bX,RUAS_Consolidado_IA.csv,CRIADO,csv,90 — Material bruto (só ideias)
1sNZJ5qEN1cKiWVtyFQxOKgKijcpSFYoG,SIRGAS_SHP_benstombados.geojson,CRIADO,geojson,90 — Material bruto (só ideias)
1IQtSyiGWotwnYD79w6EJoN6UxtOJw5EqFxw_yTRjpOs,SIRGAS_SHP_benstombados1,CRIADO,,90 — Material bruto (só ideias)
1_dn94DJY1aZGD0U_iMLuuEje-1lhH1g_CWfOx3_VClo,SIRGAS_SHP_benstombados1,CRIADO,,90 — Material bruto (só ideias)
14IiO6j8gx2QlA-REiLCAxKftlwxnkK58,SIRGAS_SHP_benstombados1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1_y90TcV6LPsDNZorlxJMiAG1_mROjKXS,SIRGAS_SHP_benstombados1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1p1eSy3IzTJyqQ7WMsLfpeGuzggClLbbz,TDC_ASSET_LIGHT_V8_FULL_20251207_0339.csv,CRIADO,csv,90 — Material bruto (só ideias)
1B9YUKwtDjLtYVMBBSstnsiJaiOe6zQ45,Todos os __12 arquivos__ foram baixados com sucesso.txt,CRIADO,txt,90 — Material bruto (só ideias)
1nSnIC7iMgvw7WzPZXQ73iwFASojU8OeP,Transferência do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (1)_Pag_1_Img_2.png,CRIADO,png,90 — Material bruto (só ideias)
1yHnQI9hwRTMRgzMssysb9XnR6ZZk-ZMA,Transferência do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura2 (1)_Pag_1_Img_1.png,CRIADO,png,90 — Material bruto (só ideias)
1r2xygjh9SRGXEF5JaVdey1JBtTTWbOh_,Transferência do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura2 (1)_Pag_1_Img_2.png,CRIADO,png,90 — Material bruto (só ideias)
1UDTUs8BJsyvgdNhQZXKoSGDtOnHhISj3,Transferência do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura2_Pag_1_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1POBsruqEac1hy_L66q1pnEBOalOt5nJN,Transferência do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura2_Pag_2_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1Q2o1ZEq4tkTh0C8EsVF1TQYyqsuPFFnF,Transferência do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura2_Pag_3_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1B-wHkL4FjmdZQq2PS9yLx9rUEj1vBR5d,Transferência do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura2_Pagina_1_Tabela_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1L_FUNbq57bvqPngCjPBqklKiXaoLSTHy,Transferência do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_1_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1tPTdrwum1SsNlxCw1R65W0bGgJCiDh-n,Transferência do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_2_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1vgJf7z7muPW5sPFHdyW8lGf1Nau9jyo9,Transferência do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_3_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
14KKClEfB8hAFklBPkPj_m4J-8UUmitPi,Transferência do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pagina_1_Tabela_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1oOJHSaNhBbWBx5xYtJFMJAMf8mOnUB7H,ZONEAMENTO_IA.csv,CRIADO,csv,90 — Material bruto (só ideias)
1JweqKeggHG5fIUOpcfBuRIhL8DrT5sM3,anual_2000.xls,CRIADO,xls,90 — Material bruto (só ideias)
1X8hkpjN_oGIcpnhB1RzSDQOgeoUUutJW,anual_2012.xls,CRIADO,xls,90 — Material bruto (só ideias)
1BevQmC6kLO50TmBV8ObfNvSVgRSgeeRA,anual_2021_ate_dezembro.xls,CRIADO,xls,90 — Material bruto (só ideias)
1R9ld3Ct3g1bVN1AkFa1sR4BYvvjmMgfu,fila_tdc_5porcento_fundurb-2026- fevereiro_Pagina_1_Mapa_ou_Imagem_1.png,CRIADO,png,90 — Material bruto (só ideias)
19H07amWsVmTV-Upu67vGq6TUOZqG0alq,fila_tdc_5porcento_fundurb-2026- fevereiro_Pagina_1_Tabela_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1xEph-0W69RwzFeBeTJXNuWXokgxlTeMU,fila_tdc_5porcento_fundurb_dez_2025-pdf_Pag_1_Img_1.png,CRIADO,png,90 — Material bruto (só ideias)
1R8hx1oNHdipebLozEQhtFMwyBmhyuusQ,fila_tdc_5porcento_fundurb_dez_2025-pdf_Pag_1_Tab_1.csv,CRIADO,csv,90 — Material bruto (só ideias)
1WAKYRURg1_Vu3VD29r_hFfV_UFTlEISQ,log_extracao_textual_silver_20260307_233509.json,CRIADO,json,90 — Material bruto (só ideias)
1ieWruU66aKhQboNr6GwuoNucNUFe3P1l,Análise de Omissões da Legislação - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (1)_Pag_3_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1CT_q3Z24sMEri_9hHiSt00-zQDFc5fSc,Análise de Omissões da Legislação - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (1)_Pag_3_Img_2.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1j9ewXqH-b5xnbdhaYyu7wXtm3i9ySJob,Ativação de Zonas de Estruturação (ZEUP e ZEMP) por Particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (1)_Pag_3_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
11jHm_SJdhmUFKEDBkBhrYvWUhW9MJ3Dw,Ativação de Zonas de Estruturação (ZEUP e ZEMP) por Particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (1)_Pag_3_Img_2.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1H8QhhHpk2_fjpYilLdkVS6HljERzt1Su,Certidão de Uso e Ocupação do Solo - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (1)_Pag_4_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1qZbZ5dohsiSTgx0_fNRRxev7jifyuy2P,Certidão de Uso e Ocupação do Solo - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (1)_Pag_4_Img_2.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1bwcqG4ilcMNCuhaBQfXNjowLNBqM5oxe,Declaração de Potencial Construtivo Passível de Transferência - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (2)_Pag_4_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1Co3Kfr6uvsCO9WO_N8WnwbHpnw_O1NsM,Declaração de Potencial Construtivo Passível de Transferência - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (2)_Pag_4_Img_2.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1mNqNUH47tkPkMGjzs3ajsgZMPe2UHrA9,Enquadramento de Atividade CNAE - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_3_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1ZzjCuc8DwyiGbI9xGviOwi9AWlVKBk6p,Enquadramento de Atividade CNAE - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_3_Img_2.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1HIpqJ4DiCBiwtFQXiQwbr1hmDbljCzGW,MAPA da Lei nº 18081_2024_Pag_1_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1RwQYm8Tx2brOnyB3FERXyMTtnFVQhzxQ,MAPA da Lei nº 18081_2024_Pag_1_Img_10.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1q7lXykgAN_RSXQFOho9QR-0m76LgZb4p,MAPA da Lei nº 18081_2024_Pag_1_Img_11.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1whlI6jpt0xfgUfdV0VWHEFFAfrpbXKgj,MAPA da Lei nº 18081_2024_Pag_1_Img_12.png,ILEGIVEL,png,90 — Material bruto (só ideias)
10cC81R9doHG9MFAi-gypvmBa_mFdo3ZZ,MAPA da Lei nº 18081_2024_Pag_1_Img_13.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1nYbGEr09mxL3tA6jB0Ki6Wqe-mNF-1ot,MAPA da Lei nº 18081_2024_Pag_1_Img_14.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1GOvCTjSRxRaUpohqxUJ0CeIZoGxVOKhz,MAPA da Lei nº 18081_2024_Pag_1_Img_15.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1iXW4XKea7VDIkP7YkBGYod6gvISW4LkS,MAPA da Lei nº 18081_2024_Pag_1_Img_16.png,ILEGIVEL,png,90 — Material bruto (só ideias)
14GgnCzTbR0xhg-CEuE_EdbfGcjI1UtkY,MAPA da Lei nº 18081_2024_Pag_1_Img_17.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1uUU-jSfIxrj9pJF37c71LufZ9QZ_ZYmt,MAPA da Lei nº 18081_2024_Pag_1_Img_18.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1hiJck4Zrl2DHoGtVQ0qEa_JeGURf-9tR,MAPA da Lei nº 18081_2024_Pag_1_Img_19.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1SubAdc79VfUUXim9-FEAyeHTu_FMug88,MAPA da Lei nº 18081_2024_Pag_1_Img_2.png,ILEGIVEL,png,90 — Material bruto (só ideias)
19k9NwmMIJQYQc6Hb0RegGLgsxF6jgEa_,MAPA da Lei nº 18081_2024_Pag_1_Img_20.png,ILEGIVEL,png,90 — Material bruto (só ideias)
10deIDrSQK2B0cBY-Xss_QtfAGj_MWClJ,MAPA da Lei nº 18081_2024_Pag_1_Img_21.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1fL1uU0I7pRPrVNEkxF1JQi0HRupkl9pU,MAPA da Lei nº 18081_2024_Pag_1_Img_22.png,ILEGIVEL,png,90 — Material bruto (só ideias)
12X4p9YfPW-2bn-hFenBrWmKR8RXF1V8r,MAPA da Lei nº 18081_2024_Pag_1_Img_23.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1h-q5YyZtHGvz5qAscV5g2ijTBurdAR7g,MAPA da Lei nº 18081_2024_Pag_1_Img_24.png,ILEGIVEL,png,90 — Material bruto (só ideias)
18AUKUnak40O4x3gV3JKkobOxahjiGoC7,MAPA da Lei nº 18081_2024_Pag_1_Img_25.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1DtmeckjzluyBn-es437Io7XIYvd95bZa,MAPA da Lei nº 18081_2024_Pag_1_Img_26.png,ILEGIVEL,png,90 — Material bruto (só ideias)
124PQzhYtAdaICevJMisWnAK3OhlZAmBX,MAPA da Lei nº 18081_2024_Pag_1_Img_27.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1NSuBVHcZYML0ZMfUehH0qgIJHWcQf9DW,MAPA da Lei nº 18081_2024_Pag_1_Img_28.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1flDTyoXzcMy1fsHD9olkeR42D1AxSMqf,MAPA da Lei nº 18081_2024_Pag_1_Img_3.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1Q6zlZK0OjHc1sSHNXAnQj9-fnjN-yZ_M,MAPA da Lei nº 18081_2024_Pag_1_Img_30.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1qUqOpK1M4QEh_fsNv_Z10jhasF8c6VfM,MAPA da Lei nº 18081_2024_Pag_1_Img_31.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1gHV6cwySH7UdSFCDT1gtx6_lnqqBim65,MAPA da Lei nº 18081_2024_Pag_1_Img_32.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1_isZy2vZogdWWtaF0RYLEW9vn1rc20ox,MAPA da Lei nº 18081_2024_Pag_1_Img_33.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1Cnn9laOmhTp5cLPh1ACiHpIpJC50I_bE,MAPA da Lei nº 18081_2024_Pag_1_Img_4.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1gDLfqexU4-TVupJKfzdpyEtM7R8UNzPu,MAPA da Lei nº 18081_2024_Pag_1_Img_5.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1qBvz6esG3VN4l1wG1txczef5_JPqS2dD,MAPA da Lei nº 18081_2024_Pag_1_Img_6.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1sTJsEpDYqSUtKg1VRVM8pJk-GqD15N9L,MAPA da Lei nº 18081_2024_Pag_1_Img_7.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1maM1nMO2NHpTWp0H7vx06raJ9IYcS-BJ,MAPA da Lei nº 18081_2024_Pag_1_Img_8.png,ILEGIVEL,png,90 — Material bruto (só ideias)
11bq1GXVWLCJMurRCMv8ihLYGeWayF7fx,MAPA da Lei nº 18081_2024_Pag_1_Img_9.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1e3PgDquhgouyL6fOpdSEq_U5xtMrx6eJ,Outorga Onerosa do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_4_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
14oLI-nb3BrEJ8n61f6Opeg-zzgZuCntw,Outorga Onerosa do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_4_Img_2.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1fboLJ2GPisbnYxu8jNpV_EzyJbsdFGvr,PRONUNCIAMENTO SMUL.ATECC.CTLU_001_2024 - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_3_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1w5dXpPyBdfK4CPU_zRIZsc26aS5CoEny,PRONUNCIAMENTO SMUL.ATECC.CTLU_001_2024 - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura_Pag_3_Img_2.png,ILEGIVEL,png,90 — Material bruto (só ideias)
121dpY1TnzF3AvXuwseH5pj4BuXyO562k,Pedido de Reconhecimento de Complexo de Saúde por Particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (1)_Pag_3_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1NlRyYqmTjxBXAg69msrejYrL7zMDyBEr,Pedido de Reconhecimento de Complexo de Saúde por Particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (1)_Pag_4_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1dVrAH9sdKKgHyzqMvZ1GodcRcH369vro,Portaria CAT 15 de 2003 (2)_Pag_13_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1KGW45Z0y4FbEQPJl_RIAPY66BPaDJ8bp,Portaria CAT 15 de 2003 (2)_Pag_13_Img_2.png,ILEGIVEL,png,90 — Material bruto (só ideias)
17H_w3mudbFxgoJLJqQR-8zF98GzZ2Eoy,Portaria CAT 15 de 2003 (2)_Pag_1_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1oWWCLfo_ParMshqfMJ84yJyCJ4yYqJCo,Projeto de Intervenção Urbana apresentado por particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (1)_Pag_3_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1tfWnvaP0liWjJAuSVAwOXvt7gaHV7uh5,Projeto de Intervenção Urbana apresentado por particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (1)_Pag_4_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1AKWYr0Y3xjyQA_pAqR-VYRohw6XO_Ram,Resolucao 01_22 CONPRESP (1)_Pag_1_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1HzvkLoG3fhwYLZzTh0oN9IwVPD0I86S2,Resolucao 01_22 CONPRESP (1)_Pag_1_Img_2.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1rbTyz5gAqmAQdxou_lK1Ud7cJNjkx0Om,Transferência do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (1)_Pag_3_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
12Sylxh4FC3DM_XHL9xDc-_8Qg-i_qUfG,Transferência do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura (1)_Pag_3_Img_2.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1GZPgqduGotKeubFTjJLJOGFEIRtETa8C,Transferência do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura2 (1)_Pag_2_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
1uJ06EUkTSlGWhMyJuKNKxrrd5GYzE-eZ,Transferência do Direito de Construir - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura2 (1)_Pag_3_Img_1.png,ILEGIVEL,png,90 — Material bruto (só ideias)
