sql_mestre,setor,quadra,lote,nome_bem,endereco_mestre,distrito,proprietario,fonte_dono,tipo_zepec,esfera,estado_venda,certeza,negociavel,motivo_negociavel,sinais_revisar,m2_ja_transferido,n_transferencias,valor_pecuniario_rs,status_fundurb,intercorrencia_fundurb,base_periodo_fundurb_rs,tem_declaracao,tem_certidao,esgotado,data_ref,origens,obs,area_terreno_m2,area_construida_m2,v_venal_m2_iptu,v_outorga_m2_q14,zona,ca_basico,pcpt_m2,preco_proxy_brl,uso_iptu,cobertura_oficial,memoria_calculo,pendencia_calculo
0020110026,002,011,0026,Vila Economizadora,"Rua Economizadora, 7",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,126,100,1454.00,1407.84,ZEIS-3,1,126.00,177387.84,Residência,IPTU2026+Q14+Zona,PCpt = Atc(126) × CAbas(1) × Fi(1) = 126.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020150013,002,015,0013,Vila Economizadora,"Rua Economizadora, 14",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,114,80,1455.00,1404.31,ZC,1,114.00,160091.34,Residência,IPTU2026+Q14+Zona,PCpt = Atc(114) × CAbas(1) × Fi(1) = 114.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020120002,002,012,0002,Vila Economizadora,"Avenida do Estado, 2448",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,107,80,1455.00,1404.31,ZEIS-3,1,107.00,150261.17,Residência,IPTU2026+Q14+Zona,PCpt = Atc(107) × CAbas(1) × Fi(1) = 107.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020110044,002,011,0044,Vila Economizadora,"Rua Doutor Cláudio de Souza, 11",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,82,60,1459.00,1414.89,ZC,1,82.00,116020.98,Residência,IPTU2026+Q14+Zona,PCpt = Atc(82) × CAbas(1) × Fi(1) = 82.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020110035,002,011,0035,Vila Economizadora,"Rua Economizadora, 25",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,121,100,1454.00,1407.84,ZEIS-3,1,121.00,170348.64,Residência,IPTU2026+Q14+Zona,PCpt = Atc(121) × CAbas(1) × Fi(1) = 121.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020130009,002,013,0009,Vila Economizadora,"Rua Doutor Luís Pisa, 8",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,70,56,1455.00,1404.31,ZEIS-3,1,70.00,98301.70,Residência,IPTU2026+Q14+Zona,PCpt = Atc(70) × CAbas(1) × Fi(1) = 70.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020160006,002,016,0006,Vila Economizadora,"Rua Doutor Cláudio de Souza, 10",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,100,80,1456.00,1409.01,ZC,1,100.00,140901.00,Residência,IPTU2026+Q14+Zona,PCpt = Atc(100) × CAbas(1) × Fi(1) = 100.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020110038,002,011,0038,Vila Economizadora,"Rua Economizadora, 31",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,117,100,1454.00,1407.84,ZEIS-3,1,117.00,164717.28,Residência,IPTU2026+Q14+Zona,PCpt = Atc(117) × CAbas(1) × Fi(1) = 117.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020130016,002,013,0016,Vila Economizadora,"Rua Euricles Félix de Matos, 3",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,70,56,1455.00,1404.31,ZEPEC_APC,,,,Residência,IPTU2026+Q14+Zona,,CAbás: zona ZEPEC_APC sem CA no Quadro 3 (overlay — resolver zona-base)
0020130010,002,013,0010,Vila Economizadora,"Rua Doutor Luís Pisa, 6",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,70,50,1455.00,1404.31,ZEIS-3,1,70.00,98301.70,Residência,IPTU2026+Q14+Zona,PCpt = Atc(70) × CAbas(1) × Fi(1) = 70.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020110024,002,011,0024,Vila Economizadora,"Rua Economizadora, 3",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,126,100,1454.00,1407.84,ZEIS-3,1,126.00,177387.84,Residência,IPTU2026+Q14+Zona,PCpt = Atc(126) × CAbas(1) × Fi(1) = 126.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020150011,002,015,0011,Vila Economizadora,"Rua dos Cantores, 4",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,70,50,1455.00,1404.31,ZC,1,70.00,98301.70,Residência,IPTU2026+Q14+Zona,PCpt = Atc(70) × CAbas(1) × Fi(1) = 70.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020140012,002,014,0012,Vila Economizadora,"Rua Euricles Félix de Matos, 2",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,110,85,1455.00,1404.31,ZEIS-3,1,110.00,154474.10,Residência,IPTU2026+Q14+Zona,PCpt = Atc(110) × CAbas(1) × Fi(1) = 110.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020140013,002,014,0013,Vila Economizadora,"Rua Economizadora, 10",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,127,50,1455.00,1404.31,ZEPEC_APC,,,,Residência,IPTU2026+Q14+Zona,,CAbás: zona ZEPEC_APC sem CA no Quadro 3 (overlay — resolver zona-base)
0020160011,002,016,0011,Vila Economizadora,"Rua Doutor Cláudio de Souza, 20",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,87,70,1456.00,1409.01,ZC,1,87.00,122583.87,Residência,IPTU2026+Q14+Zona,PCpt = Atc(87) × CAbas(1) × Fi(1) = 87.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020140019,002,014,0019,Vila Economizadora,"Rua dos Cantores, 9",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,70,50,1455.00,1404.31,ZEIS-3,1,70.00,98301.70,Residência,IPTU2026+Q14+Zona,PCpt = Atc(70) × CAbas(1) × Fi(1) = 70.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020150010,002,015,0010,Vila Economizadora,"Rua dos Cantores, 6",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,70,50,1455.00,1404.31,ZC,1,70.00,98301.70,Residência,IPTU2026+Q14+Zona,PCpt = Atc(70) × CAbas(1) × Fi(1) = 70.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020110046,002,011,0046,Vila Economizadora,"Rua Doutor Cláudio de Souza, 7",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,81,60,1459.00,1414.89,ZEPEC_APC,,,,Residência,IPTU2026+Q14+Zona,,CAbás: zona ZEPEC_APC sem CA no Quadro 3 (overlay — resolver zona-base)
0020110029,002,011,0029,Vila Economizadora,"Rua Economizadora, 13",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,125,100,1454.00,1407.84,ZEIS-3,1,125.00,175980.00,Loja,IPTU2026+Q14+Zona,PCpt = Atc(125) × CAbas(1) × Fi(1) = 125.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020110030,002,011,0030,Vila Economizadora,"Rua Economizadora, 15",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,126,100,1454.00,1407.84,ZEIS-3,1,126.00,177387.84,Indústria,IPTU2026+Q14+Zona,PCpt = Atc(126) × CAbas(1) × Fi(1) = 126.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020120024,002,012,0024,Vila Economizadora,"Rua Doutor Luís Pisa, 11",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,75,40,1455.00,1404.31,ZEIS-3,1,75.00,105323.25,Residência,IPTU2026+Q14+Zona,PCpt = Atc(75) × CAbas(1) × Fi(1) = 75.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020150014,002,015,0014,Vila Economizadora,"Rua Economizadora, 16",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,120,80,1455.00,1404.31,ZC,1,120.00,168517.20,Residência,IPTU2026+Q14+Zona,PCpt = Atc(120) × CAbas(1) × Fi(1) = 120.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020150018,002,015,0018,Vila Economizadora,"Rua Doutor Cláudio de Souza, 19",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,70,50,1455.00,1404.31,ZC,1,70.00,98301.70,Residência,IPTU2026+Q14+Zona,PCpt = Atc(70) × CAbas(1) × Fi(1) = 70.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020160003,002,016,0003,Vila Economizadora,"Rua Doutor Cláudio de Souza, 4",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,168,120,1456.00,1409.01,ZC,1,168.00,236713.68,Residência,IPTU2026+Q14+Zona,PCpt = Atc(168) × CAbas(1) × Fi(1) = 168.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020160008,002,016,0008,Vila Economizadora,"Rua Doutor Cláudio de Souza, 14",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,95,80,1456.00,1409.01,ZC,1,95.00,133855.95,Residência,IPTU2026+Q14+Zona,PCpt = Atc(95) × CAbas(1) × Fi(1) = 95.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020130001,002,013,0001,Vila Economizadora,"Avenida do Estado, 2482",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,70,50,1455.00,1404.31,ZEIS-3,1,70.00,98301.70,Residência,IPTU2026+Q14+Zona,PCpt = Atc(70) × CAbas(1) × Fi(1) = 70.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020140018,002,014,0018,Vila Economizadora,"Rua dos Cantores, 7",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,70,50,1455.00,1404.31,ZEIS-3,1,70.00,98301.70,Residência,IPTU2026+Q14+Zona,PCpt = Atc(70) × CAbas(1) × Fi(1) = 70.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020120005,002,012,0005,Vila Economizadora,"Rua São Caetano, 720",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,141,132,3186.00,2178.74,ZEIS-3,1,141.00,307202.34,Loja e residência (predominância comercial),IPTU2026+Q14+Zona,PCpt = Atc(141) × CAbas(1) × Fi(1) = 141.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020110039,002,011,0039,Vila Economizadora,"Rua Economizadora, 33",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,116,100,1454.00,1407.84,ZC,1,116.00,163309.44,Residência,IPTU2026+Q14+Zona,PCpt = Atc(116) × CAbas(1) × Fi(1) = 116.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020130015,002,013,0015,Vila Economizadora,"Rua Euricles Félix de Matos, 1, 1",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,119,80,1455.00,1404.31,ZEIS-3,1,119.00,167112.89,Residência,IPTU2026+Q14+Zona,PCpt = Atc(119) × CAbas(1) × Fi(1) = 119.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020130022,002,013,0022,Vila Economizadora,"Rua Euricles Félix de Matos, 15",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,70,56,1455.00,1404.31,ZEIS-3,1,70.00,98301.70,Residência,IPTU2026+Q14+Zona,PCpt = Atc(70) × CAbas(1) × Fi(1) = 70.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020140016,002,014,0016,Vila Economizadora,"Rua dos Cantores, 3",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,75,50,1455.00,1404.31,ZEIS-3,1,75.00,105323.25,Residência,IPTU2026+Q14+Zona,PCpt = Atc(75) × CAbas(1) × Fi(1) = 75.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020160010,002,016,0010,Vila Economizadora,"Rua Doutor Cláudio de Souza, 18",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,90,70,1456.00,1409.01,ZC,1,90.00,126810.90,Residência,IPTU2026+Q14+Zona,PCpt = Atc(90) × CAbas(1) × Fi(1) = 90.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020110040,002,011,0040,Vila Economizadora,"Rua Economizadora, 35",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,115,100,1454.00,1407.84,ZC,1,115.00,161901.60,Residência,IPTU2026+Q14+Zona,PCpt = Atc(115) × CAbas(1) × Fi(1) = 115.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020110016,002,011,0016,Vila Economizadora,"Rua São Caetano, 608",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,167,130,3256.00,2407.89,ZEPEC_APC,,,,Loja e residência (predominância comercial),IPTU2026+Q14+Zona,,CAbás: zona ZEPEC_APC sem CA no Quadro 3 (overlay — resolver zona-base)
0020160009,002,016,0009,Vila Economizadora,"Rua Doutor Cláudio de Souza, 16",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,92,80,1456.00,1409.01,ZC,1,92.00,129628.92,Loja,IPTU2026+Q14+Zona,PCpt = Atc(92) × CAbas(1) × Fi(1) = 92.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020130018,002,013,0018,Vila Economizadora,"Rua Euricles Félix de Matos, 7",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,70,50,1455.00,1404.31,ZEIS-3,1,70.00,98301.70,Residência,IPTU2026+Q14+Zona,PCpt = Atc(70) × CAbas(1) × Fi(1) = 70.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020120006,002,012,0006,Vila Economizadora,"Rua São Caetano, 712",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,125,100,3186.00,2178.74,ZEIS-3,1,125.00,272342.50,Loja e residência (predominância comercial),IPTU2026+Q14+Zona,PCpt = Atc(125) × CAbas(1) × Fi(1) = 125.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020140005,002,014,0005,Vila Economizadora,"Rua Euricles Félix de Matos, 16",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,70,50,1455.00,1404.31,ZEIS-3,1,70.00,98301.70,Residência,IPTU2026+Q14+Zona,PCpt = Atc(70) × CAbas(1) × Fi(1) = 70.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020160013,002,016,0013,Vila Economizadora,"Rua Doutor Cláudio de Souza, 24",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,85,70,1456.00,1409.01,ZC,1,85.00,119765.85,Residência,IPTU2026+Q14+Zona,PCpt = Atc(85) × CAbas(1) × Fi(1) = 85.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020110022,002,011,0022,Vila Economizadora,"Rua Economizadora, 1",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,129,100,1454.00,1407.84,ZEIS-3,1,129.00,181611.36,Residência,IPTU2026+Q14+Zona,PCpt = Atc(129) × CAbas(1) × Fi(1) = 129.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020130008,002,013,0008,Vila Economizadora,"Rua Doutor Luís Pisa, 10",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,70,50,1455.00,1404.31,ZEIS-3,1,70.00,98301.70,Residência,IPTU2026+Q14+Zona,PCpt = Atc(70) × CAbas(1) × Fi(1) = 70.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020160012,002,016,0012,Vila Economizadora,"Rua Doutor Cláudio de Souza, 22",Bom Retiro,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1991-04-10,TOMBADO_CADASTRO,,85,70,1456.00,1409.01,ZC,1,85.00,119765.85,Residência,IPTU2026+Q14+Zona,PCpt = Atc(85) × CAbas(1) × Fi(1) = 85.00 m²,OK (Atc+CAbás+V) — cálculo completo
0270850000,027,085,0000,Travessia Sobre Estrada de Ferro Perto da Antiga Hospedaria dos Imigrantes,,Bras / Móoca,,,tombado,municipal,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,2019-04-10,TOMBADO_CADASTRO,,,,,,,,,,,,,Atc: SQL sem cadastro no IPTU | Zona: lote sem sobreposição (sem SQL / lote / fora de zona)
1070620037,107,062,0037,Terreiro de Candomblé Santa Bárbara,"Rua Ruiva, 90",Brasilândia,,,tombado,estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,,TOMBADO_CADASTRO,,262,218,1224.00,934.25,ZEIS-1,1,262.00,244773.50,Residência e outro uso (predominância residencial),IPTU2026+Q14+Zona,PCpt = Atc(262) × CAbas(1) × Fi(1) = 262.00 m²,OK (Atc+CAbás+V) — cálculo completo
0030340024,003,034,0024,Congregação Pequenas Irmas Divina Providencia - Antiga Casa da Roda,"Rua Wandenkolk, 514",Brás,,,tombado,municipal,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,2019-04-10,TOMBADO_CADASTRO,,1016,1200,2494.00,2271.57,,,,,"Outras edificações de uso especial, com utilização múltipla",IPTU2026+Q14,,Zona: lote sem sobreposição (sem SQL / lote / fora de zona)
0030340001,003,034,0001,Congregação Pequenas Irmas Divina Providencia - Antiga Casa da Roda,"Rua da Mooca, 93",Brás,,,tombado,municipal,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,2019-04-10,TOMBADO_CADASTRO,,2275,3444,2637.00,2446.67,,,,,"Outras edificações de uso especial, com utilização múltipla",IPTU2026+Q14,,Zona: lote sem sobreposição (sem SQL / lote / fora de zona)
0250370018,025,037,0018,Edificio Na Rua Joli,"Rua Doutor Manuel Vitorino, 343, 143, 142, 146",Brás,,,tombado,municipal,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,2019-04-10,TOMBADO_CADASTRO,,4683,6144,5685.00,4187.08,ZDE-1,1,4683.00,19608095.64,"Prédio de escritório ou consultório, não em condomínio, com ou sem lojas",IPTU2026+Q14+Zona,PCpt = Atc(4683) × CAbas(1) × Fi(1) = 4683.00 m²,OK (Atc+CAbás+V) — cálculo completo
0250550043,025,055,0043,Garagem de Trolebus da Cmtc / Antiga Garagem de Bondes da Light,"Avenida Celso Garcia 142, 158, 314, 326, 153",Brás,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,2014-04-15,TOMBADO_CADASTRO,,2538,577,2531.00,2613.54,ZDE-1,1,2538.00,6633164.52,Loja,IPTU2026+Q14+Zona,PCpt = Atc(2538) × CAbas(1) × Fi(1) = 2538.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020170080,002,017,0080,Armazens Gerais e Deposito do Patio do Pari,"Largo do Pari, 1",Brás,,,tombado,municipal,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,2019-04-10,TOMBADO_CADASTRO,,71105,15200,2117.00,1533.58,ZEIS-3,1,71105.00,109045205.90,Armazéns gerais e depósitos,IPTU2026+Q14+Zona,PCpt = Atc(71105) × CAbas(1) × Fi(1) = 71105.00 m²,OK (Atc+CAbás+V) — cálculo completo
0250800000,025,080,0000,Travessia Sobre Estrada de Ferro Na Altura do Moinho Matarazzo,,Brás,,,tombado,municipal,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,2019-04-10,TOMBADO_CADASTRO,,,,,,ZDE-1,1,,,,Zona,,Atc: SQL sem cadastro no IPTU
0270840016,027,084,0016,Estação do Bras,Avenida Rangel Pestana,Brás,,,tombado,municipal+estadual,SO_ELEGIVEL,media,verificar,,nome sugere bem publico,,,,,,,nao,nao,nao,,TOMBADO_CADASTRO,,101554,32435,1914.00,1511.25,,,,,"Outras edificações de uso especial, com utilização múltipla",IPTU2026+Q14,,Zona: lote sem sobreposição (sem SQL / lote / fora de zona)
0030600105,003,060,0105,Antigos Armazéns Ernesto de Castro e Co. / Autoria Escritório Ramos de Azevedo,"Rua André de Leão, 3, 43, 81, 91, 93, 95, 99",Brás,,,tombado,municipal,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,2016-10-01,TOMBADO_CADASTRO,,5788,7107,2528.00,2394.97,ZC,1,5788.00,13862086.36,Indústria,IPTU2026+Q14+Zona,PCpt = Atc(5788) × CAbas(1) × Fi(1) = 5788.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020790026,002,079,0026,Imóveis Enquadrados Como Z8-200 - Anexo I - Item 116,"Travessa Queiroga, 10",Brás,,,tombado,municipal,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,2017-08-17,TOMBADO_CADASTRO,,93,80,3735.00,2916.73,ZC,1,93.00,271255.89,Loja,IPTU2026+Q14+Zona,PCpt = Atc(93) × CAbas(1) × Fi(1) = 93.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020480043,002,048,0043,Moinho Matarazzo e Tecelagem Mariângela,"Rua Monsenhor Andrade, 318",Brás,,,tombado,municipal+estadual,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,1992-12-09,TOMBADO_CADASTRO,,233,233,3526.00,3531.34,ZC,1,233.00,822802.22,Armazéns gerais e depósitos,IPTU2026+Q14+Zona,PCpt = Atc(233) × CAbas(1) × Fi(1) = 233.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020790029,002,079,0029,Imóveis Enquadrados Como Z8-200 - Anexo I - Item 119,"Travessa Queiroga, 16",Brás,,,tombado,municipal,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,2017-08-17,TOMBADO_CADASTRO,,93,80,3735.00,2916.73,ZC,1,93.00,271255.89,Oficina,IPTU2026+Q14+Zona,PCpt = Atc(93) × CAbas(1) × Fi(1) = 93.00 m²,OK (Atc+CAbás+V) — cálculo completo
0020790028,002,079,0028,Imóveis Enquadrados Como Z8-200 - Anexo I - Item 118,"Travessa Queiroga, 14",Brás,,,tombado,municipal,SO_ELEGIVEL,media,sim,"lote identificavel, sem sinal contrario",,,,,,,,nao,nao,nao,2017-08-17,TOMBADO_CADASTRO,,93,80,3735.00,2916.73,ZC,1,93.00,271255.89,Residência,IPTU2026+Q14+Zona,PCpt = Atc(93) × CAbas(1) × Fi(1) = 93.00 m²,OK (Atc+CAbás+V) — cálculo completo
