segmento,estado_venda,nome_bem,endereco_mestre,distrito,proprietario,tipo_zepec,esfera,m2_ja_transferido,pcpt_m2,saldo_pcpt_m2,preco_proxy_brl,zona,ca_basico,fi_aplicado,regime_pcpt,qualidade_estimativa,area_terreno_m2,v_outorga_m2_q14,pendencia_calculo,status_fundurb,intercorrencia_fundurb,data_ref,sql_mestre
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Dr Virgílio de Carvalho Pinto, 193",Pinheiros,,tombado,municipal,,96.00,96.00,652295.04,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,80,6794.74,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150110036
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Mateus Grou, 174",Pinheiros,,tombado,municipal,,144.00,144.00,963721.44,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,120,6692.51,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150100007
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Artur de Azevedo, 1359, 1361",Pinheiros,,tombado,municipal,,175.20,175.20,1135467.70,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,146,6480.98,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150100005
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua dos Pinheiros, 436",Pinheiros,,tombado,municipal,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,132,8050.99,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2023-10-05,0150130019
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Mateus Grou, 42",Pinheiros,,tombado,municipal,,166.80,166.80,1127874.91,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,139,6761.84,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150130003
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Doutor Virgílio de Carvalho Pinto, 107",Pinheiros,,tombado,municipal,,164.40,164.40,1122079.32,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,137,6825.30,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150120021
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Mateus Grou, 56",Pinheiros,,tombado,municipal,,180.00,180.00,1217131.20,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,150,6761.84,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150130001
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua dos Pinheiros, 434",Pinheiros,,tombado,municipal,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,110,8050.99,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2023-10-05,0150130020
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua dos Pinheiros, 444, 446",Pinheiros,,tombado,municipal,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,114,8050.99,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2023-10-05,0150130018
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Mateus Grou, 80",Pinheiros,,tombado,municipal,,163.20,163.20,1087422.82,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,136,6663.13,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150120003
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Mateus Grou, 72",Pinheiros,,tombado,municipal,,136.80,136.80,911516.18,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,114,6663.13,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150120002
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua dos Pinheiros, 518",Pinheiros,,tombado,municipal,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,102,8050.99,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2023-10-05,0150130007
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Mateus Grou, 140",Pinheiros,,tombado,municipal,,127.20,127.20,851287.27,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,106,6692.51,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150100014
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Estela Sezefreda, 46",Pinheiros,,tombado,municipal,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,172,6633.75,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2023-10-05,0150120033
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua dos Pinheiros, 516",Pinheiros,,tombado,municipal,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,100,8050.99,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2023-10-05,0150130008
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Mateus Grou, 32",Pinheiros,,tombado,municipal,,117.60,117.60,795192.38,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,98,6761.84,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150130005
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Mateus Grou, 40",Pinheiros,,tombado,municipal,,110.40,110.40,746507.14,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,92,6761.84,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150130004
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Estela Sezefreda, 37",Pinheiros,,tombado,municipal,,214.80,214.80,1561490.75,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,179,7269.51,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150130035
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua dos Pinheiros, 466",Pinheiros,,tombado,municipal,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,135,8050.99,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2023-10-05,0150130032
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Mateus Grou, 66",Pinheiros,,tombado,municipal,,169.20,169.20,1127401.60,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,141,6663.13,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150120001
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Dr Virgílio de Carvalho Pinto, 137",Pinheiros,,tombado,municipal,,111.60,111.60,758292.98,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,93,6794.74,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150110024
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Dr Virgílio de Carvalho Pinto, 171",Pinheiros,,tombado,municipal,,96.00,96.00,652295.04,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,80,6794.74,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150110031
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Dr Virgílio de Carvalho Pinto, 177",Pinheiros,,tombado,municipal,,96.00,96.00,652295.04,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,80,6794.74,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150110032
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Doutor Virgílio de Carvalho Pinto, 47",Pinheiros,,tombado,municipal,,166.80,166.80,1131207.58,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,139,6781.82,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150130022
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Dr Virgílio de Carvalho Pinto, 179",Pinheiros,,tombado,municipal,,96.00,96.00,652295.04,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,80,6794.74,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150110033
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Artur de Azevedo, 1367",Pinheiros,,tombado,municipal,,174.00,174.00,1127690.52,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,145,6480.98,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150100006
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Doutor Virgílio de Carvalho Pinto, 57",Pinheiros,,tombado,municipal,,105.60,105.60,716160.19,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,88,6781.82,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150130025
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Doutor Virgílio de Carvalho Pinto, 53",Pinheiros,,tombado,municipal,,105.60,105.60,716160.19,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,88,6781.82,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150130024
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Mateus Grou, 106",Pinheiros,,tombado,municipal,,177.60,177.60,1183371.89,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,148,6663.13,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150120008
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Artur de Azevedo, 1317",Pinheiros,,tombado,municipal,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,99,7298.89,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2023-10-05,0150110005
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Doutor Virgílio de Carvalho Pinto, 99",Pinheiros,,tombado,municipal,,150.00,150.00,1023795.00,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,125,6825.30,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150120022
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Doutor Virgílio de Carvalho Pinto, 97",Pinheiros,,tombado,municipal,,146.40,146.40,999223.92,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,122,6825.30,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150120023
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Dr Virgílio de Carvalho Pinto, 169",Pinheiros,,tombado,municipal,,96.00,96.00,652295.04,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,80,6794.74,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150110030
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Estela Sezefreda, 64",Pinheiros,,tombado,municipal,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,175,6633.75,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2023-10-05,0150120032
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Doutor Virgílio de Carvalho Pinto, 186",Pinheiros,,tombado,municipal,,82.80,82.80,600357.96,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,69,7250.70,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150140465
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua dos Pinheiros, 458",Pinheiros,,tombado,municipal,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,119,8050.99,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2023-10-05,0150130015
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Mateus Grou, 130",Pinheiros,,tombado,municipal,,144.00,144.00,963721.44,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,120,6692.51,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150100016
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Mateus Grou, 154",Pinheiros,,tombado,municipal,,129.60,129.60,867349.30,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,108,6692.51,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150100011
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Mateus Grou, 162",Pinheiros,,tombado,municipal,,128.40,128.40,859318.28,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,107,6692.51,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150100010
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Vila Cerqueira César / Manchas Urbanas de Casario / Mancha Pascoal del Gaizo (d),"Rua Doutor Virgílio de Carvalho Pinto, 190",Pinheiros,,tombado,municipal,,86.40,86.40,626460.48,ZEU,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,72,7250.70,OK (Atc+CAbás+V) — cálculo completo,,,2023-10-05,0150140036
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Campo dos Engenheiros,"Avenida Mutinga, 12",Pirituba,,tombado,municipal,,4397.40,4397.40,4480334.96,ZEU,1,0.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,21987,1018.86,OK (Atc+CAbás+V) — cálculo completo,,,2025-08-21,1250200047
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Hospital Psiquiátrico Philipe Pinel,"Avenida Raimundo Pereira de Magalhães, 5214, 5218",Pirituba,,tombado,municipal+estadual,,44403.00,44403.00,57085384.86,ZEU,1,0.1,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,444030,1285.62,OK (Atc+CAbás+V) — cálculo completo,,,2019-04-19,0770030001
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Imóvel à Rua Maestro Arturo de Angelis 190 / Castelinho de Pirituba / Torres do Castelo Condomínio Clube (edifício Maria Eleonora e Edifício Maria Pia),"Rua Maestro Arturo de Angelis, 190",Pirituba,,tombado,municipal+estadual,,,,,ZM,1,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,,,Atc: SQL sem cadastro no IPTU,,,2017-08-31,0782490000
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Sociedade Holandesa de São Paulo Casa de Nassau / Clube Holandês,"Avenida Raimundo Pereira de Magalhães, 4123",Pirituba,,tombado,municipal,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,,,Atc: SQL sem cadastro no IPTU | Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2016-06-17,0780050000
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Educandario Dom Duarte,"Avenida Eng Heitor Antonio Eiras Garcia, 5985",Raposo Tavares,,tombado,municipal,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,,,Atc: SQL sem cadastro no IPTU | Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2019-04-10,2010000000
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Academia Paulista de Letras / Projeto Arquiteto Jacques Pilon - 1948 / Acervo da Academia Paulista de Letras,"Largo do Arouche, 302, 312, 324",República,,tombado,municipal+estadual,,1116.00,1116.00,6174415.08,ZC,1,1.0,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,1116,5532.63,OK (Atc+CAbás+V) — cálculo completo,,,2017-08-29,0070510053
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Antigo Instituto de Educação Caetano de Campos / Secretaria de Educação,"Praça da República, 53",República,,tombado,municipal+estadual,,4620.00,4620.00,28660816.80,ZC,1,0.7,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,6600,6203.64,OK (Atc+CAbás+V) — cálculo completo,,,1991-04-10,0070880001
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Arcos da Jandaia / Arcos do Bixiga,Rua Jandaia,República,,tombado,municipal,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,,,Atc: SQL sem cadastro no IPTU | Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2007-07-25,0050000000
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Castelinho da Rua Apa,"Rua Apa, 236",República,,tombado,municipal,,576.00,576.00,2420553.60,ZEM,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,480,4202.35,OK (Atc+CAbás+V) — cálculo completo,,,2004-12-10,0070020027
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Cine Ipiranga / Hotel Excelsior / Obra de Rino Levi / 1941,"Avenida Ipiranga, 770, 786",República,,tombado,municipal+estadual,,,,,ZC,1,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,,,Atc: SQL sem cadastro no IPTU,,,1992-12-09,0060100000
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Condominio Edificio Aicas,"Praça das Bandeiras, 137",República,,tombado,municipal,,,,,ZEIS-5,1,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,,,Atc: SQL sem cadastro no IPTU,,,2002-12-14,0050160000
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Congregação Israelita Templo Beth-el / Projeto Arquiteto Samuel Roder,"Rua Martinho Prado, 128, 137",República,,tombado,municipal+estadual,,,,,,,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,1126,5290.55,Zona: lote sem sobreposição (sem SQL / lote / fora de zona),,,2013-09-13,0060201095
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Edifício Arlinda / Projeto Franz Heep - 1959 / Condomínio 02 / Quadro 6,"Largo do Arouche, 76, 96",República,,tombado,municipal,,,,,ZC,1,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,,,Atc: SQL sem cadastro no IPTU,,,2019-05-30,0070520000
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Edifício Esther / Obra de Álvaro Vital Brazil e Adhemar Marinho / 1935,"Rua Gabus Mendes, 24, 64, 76, 80, 415, 425, 25, 29",República,,tombado,municipal+estadual,,,,,ZC,1,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,,,Atc: SQL sem cadastro no IPTU,,,1992-12-02,0060060000
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Edifício do Banco Brasileiro de Descontos / Bradesco,"Avenida Ipiranga, 210, 282",República,,tombado,municipal,,4110.30,4110.30,33463884.14,ZC,1,0.9,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,4567,8141.47,OK (Atc+CAbás+V) — cálculo completo,,,2013-06-07,0060640047
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,"Edifícios Bratke, Gibraltar e Major / Arquiteto Oswaldo Arthur Bratke 1950","Rua Major Sertório, 92, 96",República,,tombado,municipal,,181.20,181.20,1107916.60,ZEIS-5,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,151,6114.33,OK (Atc+CAbás+V) — cálculo completo,,,2013-06-07,0070860016
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,"Edifícios Bratke, Gibraltar e Major / Arquiteto Oswaldo Arthur Bratke 1950","Rua Major Sertório, 106, 110",República,,tombado,municipal,,163.20,163.20,997858.66,ZEIS-5,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,136,6114.33,OK (Atc+CAbás+V) — cálculo completo,,,2013-06-07,0070860015
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,"Edifícios Bratke, Gibraltar e Major / Arquiteto Oswaldo Arthur Bratke 1950","Rua Major Sertório, 82, 88, 176",República,,tombado,municipal,,,,,ZEIS-5,1,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,,,Atc: SQL sem cadastro no IPTU,,,2013-06-07,0070860000
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Edifícios No Largo do Arouche / Edifício Santa Elisa,"Largo do Arouche, 91, 95, 99, 103, 109, 115, 194, 206, 210, 220",República,,tombado,municipal,,,,,ZC,1,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,,,Atc: SQL sem cadastro no IPTU,,,2020-02-28,0070620000
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,"Edifícios No Largo do Arouche / Hotel ""jóia Rara"" / Antiga Casa Triângulo","Rua Bento Freitas, 33, 35, 37, 41, 45, 53, 57, 181, 183, 189, 211",República,,tombado,municipal,,806.00,806.00,4715986.60,ZC,1,1.0,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,806,5851.10,OK (Atc+CAbás+V) — cálculo completo,,,2020-02-28,0070610578
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Edifícios No Largo do Arouche / Prédio Tupy,"Rua do Arouche, 49",República,,tombado,municipal,,,,,ZC,1,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,,,Atc: SQL sem cadastro no IPTU,,,2020-02-28,0070700000
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Hotel Queluz,"Rua Mauá 438, 440, 442, 446, 651, 653, 659, 661, 663, 667, 669, 673, 675",República,,tombado,estadual+federal,,364.80,364.80,3191215.68,ZC,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,304,8747.85,OK (Atc+CAbás+V) — cálculo completo,,,,0010190023
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Igreja da Consolação / Igreja Nossa Senhora da Consolação,"Rua da Consolação, 585",República,,tombado,municipal,,1426.00,1426.00,10181982.24,ZCP-b,1,1.0,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,1426,7140.24,OK (Atc+CAbás+V) — cálculo completo,,,2016-10-01,0060020001
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Imóveis Enquadrados Como Z8-200 - Anexo I - Item 155,"Rua Barão de Campinas, 121, 127, 141, 147, 1240, 1248, 1254, 1258",República,,tombado,municipal,,,,,ZC,1,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,,,Atc: SQL sem cadastro no IPTU,,,2017-08-17,0080530000
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Imóveis Enquadrados Como Z8-200 - Anexo I - Item 84,"Alameda Barão de Limeira, 133, 135, 145, 663, 671",República,,tombado,municipal,,,,,ZC,1,,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,,,Atc: SQL sem cadastro no IPTU,,,2018-09-14,0080610000
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Imóveis Enquadrados Como Z8-200 - Anexo I - Item 85,"Alameda Barão de Limeira, 10, 14, 20",República,,tombado,municipal,,277.20,277.20,1341775.51,ZC,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,231,4840.46,OK (Atc+CAbás+V) — cálculo completo,,,2017-08-17,0080700037
SO_ELEGIVEL·sem dono,SO_ELEGIVEL,Imóveis Enquadrados Como Z8-200 - Anexo I - Item 86,"Alameda Barão de Limeira, 26, 30, 34",República,,tombado,municipal,,248.40,248.40,1202370.26,ZC,1,1.2,PROSPECCAO_NOVA,ESTIMATIVA_PROSPECCAO_ART24,207,4840.46,OK (Atc+CAbás+V) — cálculo completo,,,2017-08-17,0080700038
