sql,ano_arquivo,data,natureza,valor_transacao,valor_venal_ref
"01513200501","2006","2006-01-27","1.Compra e venda","5586774.9",""
"00606300473","2006","2006-01-27","1.Compra e venda","40000.0",""
"00705001830","2006","2006-01-27","1.Compra e venda","52000.0",""
"03806905762","2006","2006-01-27","1.Compra e venda","75448.45",""
"08737403915","2006","2006-01-27","2.Cessão de direitos relativos a comprom","50000.0",""
"03810301566","2006","2006-01-27","1.Compra e venda","167000.0",""
"00704305186","2007","2007-01-31","1.Compra e venda","17581.0",""
"00502300663","2007","2006-12-12","1.Compra e venda","20462.0",""
"00502300795","2007","2006-12-12","1.Compra e venda","31165.0",""
"00502300493","2007","2006-12-12","1.Compra e venda","35581.0",""
"00404301576","2007","2006-12-06","3.Adjudicação (vinculada a processo de e","40108.18",""
"02202100652","2007","2006-12-12","1.Compra e venda","209000.0",""
"00502102446","2007","2006-12-15","1.Compra e venda","140000.0",""
"00605603812","2007","2006-12-13","1.Compra e venda","37000.0",""
"00802103200","2007","2006-12-30","1.Compra e venda","57000.0",""
"00905702352","2007","2006-12-30","1.Compra e venda","61028.0",""
"00602004624","2007","2006-12-20","1.Compra e venda","70000.0",""
"02102100502","2007","2006-12-20","1.Compra e venda","0.01",""
"00905702484","2007","2006-12-20","1.Compra e venda","120000.0",""
"05021501275","2007","2006-12-20","1.Compra e venda","60000.0",""
"01301307130","2007","2006-12-28","1.Compra e venda","170000.0",""
"01301307157","2007","2006-12-28","1.Compra e venda","30000.0",""
"00905104201","2007","2007-01-05","1.Compra e venda","63000.0",""
"01000303187","2007","2006-12-28","1.Compra e venda","157500.0",""
"03301407730","2007","2006-12-28","1.Compra e venda","40000.0",""
"01301403024","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403032","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403040","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403059","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403067","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403075","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403083","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403091","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403105","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403113","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403121","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403131","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403148","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403156","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403164","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403172","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403180","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403202","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403210","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403229","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403237","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403245","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403253","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403261","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403271","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403288","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403296","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"02003700552","2007","2006-12-28","33.Demais atos onerosos translativos","30000.0",""
"01301403301","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403318","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403326","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403334","2007","2006-12-28","34.Demais sentenças judiciais","71700.0",""
"01301403342","2007","2006-12-28","34.Demais sentenças judiciais","71700.0",""
"01301403350","2007","2006-12-28","34.Demais sentenças judiciais","71700.0",""
"01301403369","2007","2006-12-28","34.Demais sentenças judiciais","71700.0",""
"01301403377","2007","2006-12-28","34.Demais sentenças judiciais","71700.0",""
"01301403385","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403393","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403407","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01303703750","2007","2006-12-28","33.Demais atos onerosos translativos","175199.9",""
"01303704218","2007","2006-12-28","33.Demais atos onerosos translativos","175199.9",""
"01301403415","2007","2006-12-28","33.Demais atos onerosos translativos","71700.0",""
"01301403431","2007","2006-12-28","33.Demais atos onerosos translativos","57000.0",""
"01301403441","2007","2006-12-28","33.Demais atos onerosos translativos","57000.0",""
"01301403423","2007","2006-12-28","33.Demais atos onerosos translativos","57000.0",""
"03703607841","2007","2006-12-28","1.Compra e venda","240000.0",""
"01301403458","2007","2006-12-28","33.Demais atos onerosos translativos","23524.99",""
"01301403466","2007","2006-12-28","33.Demais atos onerosos translativos","23524.99",""
"01301403474","2007","2006-12-28","33.Demais atos onerosos translativos","23524.99",""
"01301403482","2007","2006-12-28","33.Demais atos onerosos translativos","23524.99",""
"01301403490","2007","2006-12-28","33.Demais atos onerosos translativos","23524.99",""
"01301403717","2007","2006-12-28","1.Compra e venda","241017.86",""
"01301403512","2007","2006-12-28","33.Demais atos onerosos translativos","23524.99",""
"01301403504","2007","2006-12-28","34.Demais sentenças judiciais","23524.99",""
"01301403709","2007","2006-12-28","1.Compra e venda","231214.96",""
"01301403695","2007","2006-12-28","34.Demais sentenças judiciais","23524.99",""
"01301403520","2007","2006-12-28","34.Demais sentenças judiciais","23524.99",""
"01301403539","2007","2006-12-28","34.Demais sentenças judiciais","23524.99",""
"01301403547","2007","2006-12-28","34.Demais sentenças judiciais","23524.99",""
"01301403555","2007","2006-12-28","34.Demais sentenças judiciais","23524.99",""
"01301403563","2007","2006-12-28","34.Demais sentenças judiciais","23524.99",""
"01301403571","2007","2006-12-28","34.Demais sentenças judiciais","23524.99",""
"01301403581","2007","2006-12-28","34.Demais sentenças judiciais","23524.99",""
"01301403598","2007","2006-12-28","34.Demais sentenças judiciais","23524.99",""
"01301403601","2007","2006-12-28","33.Demais atos onerosos translativos","23524.99",""
"01301403611","2007","2006-12-28","33.Demais atos onerosos translativos","23524.99",""
"01301403628","2007","2006-12-28","33.Demais atos onerosos translativos","23524.99",""
"01301403636","2007","2006-12-28","33.Demais atos onerosos translativos","23524.99",""
"01301403644","2007","2006-12-28","33.Demais atos onerosos translativos","23524.99",""
"03303904138","2007","2007-01-02","1.Compra e venda","155000.0",""
"01003703852","2007","2007-01-10","1.Compra e venda","34500.0",""
"00902605178","2007","2007-01-02","1.Compra e venda","68000.0",""
"01000401073","2007","2007-01-05","1.Compra e venda","280000.0",""
"07851901601","2007","2007-01-04","1.Compra e venda","84000.0",""
"02008004163","2007","2007-01-05","1.Compra e venda","106000.0",""
"04007001251","2007","2006-12-27","1.Compra e venda","131500.0",""
"06115606683","2007","2006-12-28","1.Compra e venda","90000.0",""
"00706105656","2007","2007-01-02","1.Compra e venda","55000.0",""
"03600207164","2007","2007-01-05","1.Compra e venda","311000.0",""
"03302400799","2007","2007-01-30","1.Compra e venda","45000.0",""
"00602300861","2007","2007-01-03","1.Compra e venda","53646.55",""
"00600701565","2007","2007-01-05","1.Compra e venda","200000.0",""
"00902601997","2007","2007-01-02","1.Compra e venda","65000.0",""
"00905100174","2007","2007-01-02","1.Compra e venda","250000.0",""
"02005200743","2007","2006-01-03","1.Compra e venda","65000.0",""
"01301403652","2007","2006-12-28","6.Cessão de benfeitorias e construções e","23524.99",""
"01301403660","2007","2006-12-28","6.Cessão de benfeitorias e construções e","23524.99",""
"01301403679","2007","2006-12-28","6.Cessão de benfeitorias e construções e","23524.99",""
"01301403687","2007","2006-12-28","6.Cessão de benfeitorias e construções e","23524.99",""
"01301403199","2007","2006-12-28","6.Cessão de benfeitorias e construções e","71700.0",""
"03800203227","2007","2007-01-30","1.Compra e venda","111740.89",""
"03800203227","2007","2007-01-30","2.Cessão de direitos relativos a comprom","111740.89",""
"00700202447","2007","2007-01-03","1.Compra e venda","80000.0",""
"02009402731","2007","2007-01-30","1.Compra e venda","208000.0",""
"00907102042","2007","2007-01-04","1.Compra e venda","130000.0",""
"08737406396","2007","2007-01-08","1.Compra e venda","56000.0",""
"01001203550","2007","2007-01-08","1.Compra e venda","125000.0",""
"00503401641","2007","2007-01-09","1.Compra e venda","30000.0",""
"03302304412","2007","2007-01-04","1.Compra e venda","34000.0",""
"03302308787","2007","2007-01-10","1.Compra e venda","35000.0",""
"00605311498","2007","2007-01-31","1.Compra e venda","42000.0",""
"00605311366","2007","2007-01-31","1.Compra e venda","19000.0",""
"02006902474","2007","2007-01-30","1.Compra e venda","30284.08",""
"00908006411","2007","2007-01-10","1.Compra e venda","85000.0",""
"01008000825","2007","2007-01-04","1.Compra e venda","216000.0",""
"02006902296","2007","2007-01-30","1.Compra e venda","150358.79",""
"08737406051","2007","2007-01-10","1.Compra e venda","56000.0",""
"01001401549","2007","2007-01-04","1.Compra e venda","40000.0",""
"01112401709","2007","2007-01-30","1.Compra e venda","500000.0",""
"02006204793","2007","2007-01-30","1.Compra e venda","26500.0",""
"02006204191","2007","2007-01-30","1.Compra e venda","91500.0",""
"02004202580","2007","2007-01-30","1.Compra e venda","55000.0",""
"02304701191","2007","2007-01-30","1.Compra e venda","50000.0",""
"02009407083","2007","2007-01-04","1.Compra e venda","218637.3",""
"02009407083","2007","2007-01-04","1.Compra e venda","24362.7",""
"02104405076","2007","2007-01-29","1.Compra e venda","35.0",""
"00901609161","2007","2007-01-30","1.Compra e venda","72964.93",""
"00107203766","2007","2007-01-31","1.Compra e venda","144000.0",""
"00404804292","2007","2007-01-05","1.Compra e venda","78000.0",""
"17231203158","2007","2006-12-28","1.Compra e venda","75000.0",""
"02006305700","2007","2007-01-05","1.Compra e venda","77000.0",""
"02006801066","2007","2007-01-04","1.Compra e venda","651000.0",""
"00902001426","2007","2007-01-08","1.Compra e venda","150000.0",""
"02008005011","2007","2006-12-28","1.Compra e venda","255000.0",""
"00908000881","2007","2007-01-08","1.Compra e venda","100000.0",""
"04205301219","2007","2007-01-20","1.Compra e venda","60207.87",""
"04205301227","2007","2007-01-20","1.Compra e venda","60207.87",""
"04205301219","2007","2007-01-20","2.Cessão de direitos relativos a comprom","65000.0",""
"04205301227","2007","2007-01-20","2.Cessão de direitos relativos a comprom","65000.0",""
"00908000960","2007","2007-01-08","1.Compra e venda","10000.0",""
"00507613295","2007","2007-01-08","1.Compra e venda","30000.0",""
"05303302431","2007","2007-01-08","1.Compra e venda","86000.0",""
"06115604915","2007","2007-01-08","1.Compra e venda","61544.16",""
"01112203648","2007","2007-01-10","1.Compra e venda","130000.0",""
"01112203656","2007","2007-01-10","1.Compra e venda","130000.0",""
"03404603745","2007","2007-01-09","1.Compra e venda","72500.0",""
"02008003892","2007","2007-01-10","1.Compra e venda","150000.0",""
"00207800529","2007","2007-01-31","1.Compra e venda","32000.0",""
"00705102696","2007","2007-01-30","1.Compra e venda","33000.0",""
"00700202595","2007","2007-01-08","1.Compra e venda","65000.0",""
"00404806902","2007","2007-01-30","1.Compra e venda","79361.0",""
"00404807951","2007","2007-01-30","1.Compra e venda","8000.0",""
"02006605747","2007","2007-01-30","1.Compra e venda","44000.0",""
"00704403821","2007","2007-01-31","1.Compra e venda","140000.0",""
"01000304752","2007","2007-01-31","1.Compra e venda","287500.0",""
"00104900210","2007","2007-01-09","1.Compra e venda","330000.0",""
"00104900229","2007","2007-01-09","1.Compra e venda","330000.0",""
"00906500036","2007","2007-01-31","1.Compra e venda","200000.0",""
"04007001383","2007","2007-01-31","1.Compra e venda","12000.0",""
"01000301044","2007","2007-01-12","1.Compra e venda","400000.0",""
"00908001398","2007","2007-01-10","1.Compra e venda","160000.0",""
"01301404993","2007","2007-01-10","1.Compra e venda","340000.0",""
"01301404993","2007","2007-01-10","2.Cessão de direitos relativos a comprom","306642.97",""
"02003504885","2007","2007-01-30","1.Compra e venda","117000.0",""
"00906604265","2007","2007-01-30","1.Compra e venda","26000.0",""
"00906603145","2007","2007-01-30","1.Compra e venda","107000.0",""
"02006600591","2007","2007-01-31","1.Compra e venda","300000.0",""
"00605106754","2007","2007-01-09","1.Compra e venda","95000.0",""
"01001401557","2007","2007-01-15","1.Compra e venda","40000.0",""
"00702200476","2007","2007-01-31","1.Compra e venda","160000.0",""
"02602801356","2007","2007-01-10","1.Compra e venda","1000000.0",""
"02602801933","2007","2007-01-09","15.Permuta por escritura pública","83000.0",""
"04217000448","2007","2007-01-09","1.Compra e venda","145000.0",""
"00107801418","2007","2007-01-25","1.Compra e venda","155000.0",""
"00601306686","2007","2007-01-09","1.Compra e venda","45000.0",""
"00900700246","2007","2007-01-13","1.Compra e venda","25000.0",""
"02107400441","2007","2006-12-22","1.Compra e venda","29200.0",""
"00807801364","2007","2007-01-12","1.Compra e venda","39600.0",""
"02005001112","2007","2007-01-15","1.Compra e venda","55000.0",""
"03301404960","2007","2007-01-05","1.Compra e venda","43000.0",""
"00905205723","2007","2007-01-15","1.Compra e venda","220000.0",""
"01001301129","2007","2007-01-12","1.Compra e venda","225000.0",""
"00601203038","2007","2007-01-10","1.Compra e venda","45000.0",""
"00704401274","2007","2007-01-10","1.Compra e venda","208000.0",""
"00704401746","2007","2007-01-10","1.Compra e venda","32000.0",""
"00605306737","2007","2007-01-10","1.Compra e venda","32900.0",""
"00603205828","2007","2007-01-11","1.Compra e venda","24611.0",""
"02206500221","2007","2007-01-31","1.Compra e venda","138000.0",""
"03303707499","2007","2007-01-12","1.Compra e venda","97409.61",""
"03103400314","2007","2007-01-11","1.Compra e venda","205000.0",""
"03301513980","2007","2007-01-12","2.Cessão de direitos relativos a comprom","37000.0",""
"03301513980","2007","2007-01-12","1.Compra e venda","37000.0",""
"03301515673","2007","2007-01-12","1.Compra e venda","20000.0",""
"06916313595","2007","2007-01-12","1.Compra e venda","81000.0",""
"00704401282","2007","2007-01-10","1.Compra e venda","225000.0",""
"00704401665","2007","2007-01-10","1.Compra e venda","30000.0",""
"00900800951","2007","2007-01-31","1.Compra e venda","73000.0",""
"02006904949","2007","2007-01-12","1.Compra e venda","66000.0",""
"00804500207","2007","2007-01-12","12.Dação em pagamento por escritura públ","0.01",""
"00601606061","2007","2007-01-10","1.Compra e venda","73333.0",""
"01005006504","2007","2007-01-31","1.Compra e venda","59912.37","1.0"
"00907003125","2007","2007-01-30","1.Compra e venda","120000.0",""
"07214000482","2007","2007-01-10","1.Compra e venda","70000.0",""
"03301515673","2007","2007-01-12","2.Cessão de direitos relativos a comprom","20000.0",""
